New log file - 2025-05-26 03:16:26
================================ Calibration ================================
Calibration data filenames: ['P4_S15/anonymized/auditoryAphasia_HP_350_Block1_Run1.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block1_Run2.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block1_Run3.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block1_Run4.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block1_Run5.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block1_Run6.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block2_Run1.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block2_Run2.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block2_Run3.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block2_Run4.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block2_Run5.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block2_Run6.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block3_Run1.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block3_Run2.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block3_Run3.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block3_Run4.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block3_Run5.vhdr', 'P4_S15/anonymized/auditoryAphasia_HP_350_Block3_Run6.vhdr']
------------------------- Preprocessing configurations -------------------------
filter_band: (0.5, 16)
non_eeg_channels: ['EOGvu', 'x_EMGl', 'x_GSR', 'x_Respi', 'x_Pulse', 'x_Optic']
decimate: 10
montage: standard_1020
filter_method: iir
only_eeg: True
tmin: -0.2
tmax: 1
baseline: None
channels_to_discard: ['AF7', 'AF3', 'AF4', 'AF8', 'F5', 'F1', 'F2', 'F6', 'FT7', 'FC3', 'FCz', 'FC4', 'FT8', 'C5', 'C1', 'C2', 'C6', 'TP7', 'CP3', 'CPz', 'CP4', 'TP8', 'P5', 'P1', 'P2', 'P6', 'PO7', 'PO5', 'POz', 'PO6', 'PO8', 'Oz']
channels: ['Fp1', 'Fp2', 'F3', 'F4', 'C3', 'C4', 'P3', 'P4', 'O1', 'O2', 'F7', 'F8', 'T7', 'T8', 'P7', 'P8', 'Fz', 'Cz', 'Pz', 'FC1', 'FC2', 'CP1', 'CP2', 'FC5', 'FC6', 'CP5', 'CP6', 'F9', 'F10', 'P9', 'P10']
fs: 100.0
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
X.shape (epochs, features): (9018, 124)
y.shape (epochs,): (9018,)
----------------------------------------------------------------------
n_calibration_trials: 108
n_calibration_epochs: 9018
with the per-run iteration structure:
[[15 15 15  9 15  8]
 [13 15 15  8 15 12]
 [15 15 15 15 15 15]
 [15 15 14 15 15 15]
 [15 15 10 15  8 15]
 [ 8 15  8 15 15 15]
 [10 15  8 15 15 15]
 [15 10 15 15 15 15]
 [15 15 15 15 15 15]
 [15 15 15 15 15  8]
 [15 15 15 12 15 15]
 [15  8 15  8 14 15]
 [ 9 15 15 15 15 15]
 [15 14 15 15 15 15]
 [ 8 15 15  9 15 15]
 [15 15 15 15 15 15]
 [15 12 15 15 15 15]
 [15 15 15 15 15 15]]
Trained all three classifiers on the calibration data.
================================ Online ================================
Online data filenames: ['P4_S16/anonymized/auditoryAphasia_HP_350_Block1_Run1.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block1_Run2.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block1_Run3.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block1_Run4.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block1_Run5.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block1_Run6.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block2_Run1.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block2_Run2.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block2_Run3.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block2_Run4.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block2_Run5.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block2_Run6.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block3_Run1.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block3_Run2.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block3_Run3.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block3_Run4.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block3_Run5.vhdr', 'P4_S16/anonymized/auditoryAphasia_HP_350_Block3_Run6.vhdr']
Same preprocessing configurations as for the calibration data
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
----------------------------------------------------------------------
n_online_trials: 108
n_online_epochs 8976
with the per-run iteration structure:
[[14 12 15 15 15  8]
 [15 15 15 15 15 15]
 [15 15 15 15  8 15]
 [15 15 13 15 12 15]
 [15 15 15 12 15  8]
 [ 8 12 15 10 15 15]
 [13  8 15 15  8 15]
 [15 15 15 15 15 15]
 [15 15 15 15 15 11]
 [ 8 15  8 15 14 15]
 [15 15 15  8 15 15]
 [15 15 15 15 15 15]
 [15 15 15 15 15  8]
 [ 8 15 15 15 15 15]
 [15 15 15 15 15 15]
 [10 15 15 15 15 15]
 [14  8 15 15 15 15]
 [15  8 15 15 15 15]]
Online simulation starts
Number of online trials: 108, which is 18.0 runs
537 	| [102] 	| -2.5319312991403224 	| -2.463565935712963 	| -2.5295041324776064
538 	| [105] 	| -1.0243642842064036 	| -1.1677055532658778 	| -1.1774815037008908
539 	| [111] 	| -0.7207669648733154 	| -0.8949468720739695 	| -0.8286425077340889
540 	| [103] 	| -1.670834533530066 	| -1.537484493794669 	| -1.6297180644972658
541 	| [104] 	| -2.1624572564040436 	| -1.884305527915235 	| -1.9614897040223607
542 	| [105] 	| -1.5019998361830051 	| -1.6382793958315798 	| -1.6115171950360674
543 	| [102] 	| -1.4915451333976197 	| -1.5901712145295677 	| -1.572988801273436
544 	| [111] 	| -2.289581075353794 	| -2.013645852881486 	| -2.0055538125686905
545 	| [106] 	| -1.6009678693463052 	| -1.598037644545828 	| -2.0422937046653757
546 	| [103] 	| -0.7198014041389954 	| -0.9293857148303116 	| -1.0173737389032624
547 	| [104] 	| -2.6263690091661926 	| -2.48062052090496 	| -2.4870516556862823
548 	| [102] 	| -1.8090548582682127 	| -1.7353838247565019 	| -1.5222896039947231
549 	| [111] 	| -2.10436861146619 	| -1.727966364831428 	| -1.7347178443312399
550 	| [105] 	| -1.4729190914528167 	| -1.6937578812312724 	| -1.885947928623549
551 	| [106] 	| -1.8216784255922913 	| -1.827336946055649 	| -1.7790750865153377
552 	| [103] 	| -1.9793436532292383 	| -1.56169646260313 	| -1.572406969519704
553 	| [102] 	| -1.5085242720076066 	| -1.523250573961108 	| -1.6420513278146955
554 	| [111] 	| -1.784366154171348 	| -1.8587572688078637 	| -1.7496648795883112
555 	| [104] 	| -1.6638887932821833 	| -1.637483896749591 	| -1.7967683943690869
556 	| [105] 	| -2.403663081836495 	| -2.079189031933451 	| -2.229482906446082
557 	| [106] 	| -0.9080360962539011 	| -1.2147482828188993 	| -1.0350984701887709
558 	| [103] 	| -0.7511837373923536 	| -0.8074538778641226 	| -0.9138596322720487
559 	| [111] 	| -2.0696330198422253 	| -2.1053912080918655 	| -2.1690962349770806
560 	| [104] 	| -1.5679834715627718 	| -1.6623396441529474 	| -1.7026690820903996
561 	| [102] 	| -1.9911793730391325 	| -1.7189821607497038 	| -1.6791718230406096
562 	| [106] 	| -2.222928388666828 	| -1.9622104946071017 	| -1.892155993358861
563 	| [105] 	| -0.7142365036749705 	| -0.8965445999954621 	| -1.0249583660298431
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
1 			| 1 				| 5 					| 1 
------------------ Run 2 Trial 2  (total trials: 8/108) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
564 	| [104] 	| -1.6528761799563765 	| -1.6388275570842283 	| -1.6497615131909191
565 	| [106] 	| -2.837678234330162 	| -2.4955817238658375 	| -2.607581530738791
566 	| [103] 	| -1.6543519987704387 	| -1.5704800228532358 	| -1.4209914907798074
567 	| [112] 	| -1.5107257550394328 	| -1.5409791044059051 	| -1.5387752330946585
568 	| [101] 	| -2.374360794588472 	| -2.1275305651378353 	| -2.286541356096876
569 	| [105] 	| -2.042347005720343 	| -1.9507513776312262 	| -1.8622703480994356
570 	| [104] 	| -1.4532197696626237 	| -1.4064329853422926 	| -1.3945589061719446
571 	| [106] 	| -2.128575323512153 	| -1.9615904411648988 	| -1.8957453100989767
572 	| [101] 	| -2.136282314943057 	| -2.117706173002493 	| -2.3255605711657807
573 	| [112] 	| -0.47197713808143105 	| -0.541343379988251 	| -0.5596240097562337
574 	| [105] 	| -2.023415853064586 	| -1.8695457943708753 	| -1.839568927872604
575 	| [103] 	| -1.6618300511903916 	| -1.612697551566125 	| -1.8095851154152323
576 	| [101] 	| -1.2945018192558249 	| -1.6227831187815185 	| -1.607589529006507
577 	| [112] 	| -0.6736965512893527 	| -0.9353872225280793 	| -0.915851226512137
578 	| [104] 	| -2.415513978619898 	| -2.2359239458597253 	| -2.3365142595417434
579 	| [105] 	| -1.878382520234732 	| -1.7572039993038586 	| -1.7628564963113362
580 	| [103] 	| -1.7906737215550934 	| -1.809511496585435 	| -1.6368862587966913
581 	| [106] 	| -2.3012808268246023 	| -2.175545032016616 	| -2.1227505938281013
582 	| [112] 	| -1.2446483258202958 	| -1.18220757722733 	| -1.1595177357824014
583 	| [104] 	| -1.6969333894145298 	| -1.6334286198628183 	| -1.5073920664295117
584 	| [101] 	| -2.07914658299606 	| -2.166945671244016 	| -2.292411417957043
585 	| [103] 	| -1.915616444873204 	| -1.7440132401343487 	| -1.9344009181712765
586 	| [105] 	| -1.6149732487272928 	| -1.4533791111205332 	| -1.5384949402684214
587 	| [106] 	| -2.625241335657865 	| -2.219988779987225 	| -2.2338933632851035
588 	| [112] 	| -2.0666816914709503 	| -2.048969140534865 	| -1.8459937525921637
589 	| [101] 	| -1.507529702386007 	| -1.5124820495610092 	| -1.502888352516473
590 	| [103] 	| -2.243111466563411 	| -2.2065036172579657 	| -2.1636472092186465
591 	| [106] 	| -2.131695309999661 	| -1.88143207822952 	| -2.063868346890476
592 	| [105] 	| -1.4302081993794606 	| -1.3650039479917513 	| -1.4568756513000762
593 	| [104] 	| -1.5591624844224004 	| -1.721041504197453 	| -1.5768995985546588
594 	| [103] 	| -0.7851685694902282 	| -1.1462413148949162 	| -1.2911955926924712
595 	| [112] 	| -1.9460152713636658 	| -1.746793480620824 	| -1.7740013342580523
596 	| [105] 	| -1.6241761849972 	| -1.594197956865543 	| -1.7741712399350007
597 	| [106] 	| -1.9932360767291948 	| -1.8441866507325573 	| -1.7846903581605598
598 	| [104] 	| -1.9223002443080826 	| -1.8293538346976974 	| -1.7959218924095017
599 	| [101] 	| -1.5790818111086364 	| -1.229477974233517 	| -1.3668997208229334
600 	| [103] 	| -1.7045543413924968 	| -1.6546126167863322 	| -1.6801927513584385
601 	| [112] 	| -3.50113155280623 	| -3.1442341268623717 	| -3.2922683251244065
602 	| [106] 	| -0.8503491946998587 	| -1.0401140227248655 	| -0.8461256518309153
603 	| [101] 	| -2.788188178948907 	| -1.9701810963373463 	| -1.599165885681137
604 	| [105] 	| -1.3061699519428345 	| -1.547266699142243 	| -1.705932650459119
605 	| [104] 	| -1.5518244386951845 	| -1.589018920158409 	| -1.7457562476846835
606 	| [103] 	| -1.273511112185297 	| -1.2488229836458444 	| -1.3816052665214413
607 	| [106] 	| -1.6049549659164095 	| -1.9856056063409562 	| -1.9678522058620156
608 	| [101] 	| -2.2237647379931307 	| -2.2194402078745976 	| -2.146456919946
609 	| [112] 	| -1.664490417700393 	| -1.4751750548676839 	| -1.4243985472080294
610 	| [105] 	| -1.2369772810452844 	| -1.0543812693473016 	| -1.0763176623061756
611 	| [104] 	| -4.291871285086761 	| -4.09372839387928 	| -4.032153707530872
612 	| [101] 	| -1.5242666867730745 	| -1.387372518408098 	| -1.4392951980141053
613 	| [112] 	| -0.47816903383250264 	| -0.8889994888719484 	| -0.5227685812007599
614 	| [105] 	| -2.5099585237803366 	| -2.316694752105111 	| -2.52052088561633
615 	| [104] 	| -4.1619190881976165 	| -3.610752213878453 	| -3.773094705316402
616 	| [106] 	| -0.23921220922944553 	| -0.48649449572360703 	| -0.4575987350113673
617 	| [103] 	| -1.9845779068665577 	| -2.156271664729564 	| -1.8795087363091143
618 	| [112] 	| -1.786580721706627 	| -1.7933499439780127 	| -1.8898700327585871
619 	| [101] 	| -3.026002294183739 	| -2.4764059590437886 	| -2.6934983285110254
620 	| [106] 	| -1.3513053814746647 	| -1.5104150051202525 	| -1.3803382314810664
621 	| [103] 	| -1.409445071087676 	| -1.2779417574982892 	| -1.1916033441492453
622 	| [104] 	| -1.417861833761724 	| -1.7437754601835187 	| -1.5689986421632167
623 	| [105] 	| -1.5483390729679265 	| -1.235277528763958 	| -1.3811588079720423
624 	| [101] 	| -1.738705502416427 	| -1.9055091036710115 	| -1.953071320585445
625 	| [103] 	| -1.9466019785037882 	| -1.8268450834851555 	| -1.891851924137364
626 	| [104] 	| -1.4721409661497422 	| -1.5100855222110243 	| -1.5394325283796555
627 	| [106] 	| -2.301770287716163 	| -2.108778027768083 	| -2.110479282353632
628 	| [112] 	| -2.0217269492227463 	| -2.1126767687605983 	| -1.8985910359161782
629 	| [105] 	| -2.767652581748359 	| -2.363290407822405 	| -2.4597516053075483
630 	| [104] 	| -2.234933118020061 	| -2.2274120596040405 	| -2.1312817328824636
631 	| [101] 	| -1.496615072486812 	| -1.4835168630019022 	| -1.300284093551551
632 	| [112] 	| -2.0087294063598184 	| -1.9736506241086835 	| -2.1357666071522727
633 	| [103] 	| -0.8979220504912423 	| -1.17236724327034 	| -1.079019825055692
634 	| [105] 	| -2.2489447273166734 	| -1.9380129907023624 	| -1.808862082278249
635 	| [106] 	| -1.9589047231574397 	| -2.0135479208924387 	| -2.3174810332679705
636 	| [101] 	| -1.9838718211250017 	| -1.9470653158143574 	| -1.8863624297250534
637 	| [103] 	| -1.7479028104768939 	| -1.6530313421151748 	| -1.5499360779057185
638 	| [112] 	| -0.5857342402562076 	| -0.574975857261832 	| -0.5821704872775356
639 	| [106] 	| -2.8677902969214073 	| -2.7546804191605894 	| -2.6926140921049124
640 	| [105] 	| -1.8684394186308588 	| -1.9429578682278967 	| -1.7894103994093575
641 	| [104] 	| -3.463935440096506 	| -3.160348040204908 	| -3.167464915548231
642 	| [101] 	| -1.4610291551591525 	| -1.383505359723008 	| -1.2139485853665932
643 	| [112] 	| -1.594684864602287 	| -2.0882885317656528 	| -1.9461109254986066
644 	| [105] 	| -1.9342024754005782 	| -1.7085316797611108 	| -1.4274323713843962
645 	| [106] 	| -2.551703832799591 	| -2.248659040083983 	| -2.373721816878792
646 	| [104] 	| -3.1473092168677876 	| -3.1501935228844773 	| -3.184940902432112
647 	| [103] 	| -0.36444090123430906 	| -0.9869341211460608 	| -0.590667884680737
648 	| [105] 	| -0.7211789236510038 	| -0.8130085190413114 	| -0.8603297361561796
649 	| [101] 	| -3.619172545716025 	| -3.5746966070715014 	| -3.759458881592499
650 	| [104] 	| -1.620645621036263 	| -1.6655051009612916 	| -1.6374363786807686
651 	| [103] 	| -1.1345226710802017 	| -0.9929035527151548 	| -0.9515873652741698
652 	| [112] 	| -1.362695397536542 	| -1.3679343193847655 	| -1.3822287081149744
653 	| [106] 	| -1.8093497894377906 	| -2.095491253568802 	| -1.9303161422487949
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
2 			| 3 				| 3 					| 3 
------------------ Run 2 Trial 3  (total trials: 9/108) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
654 	| [101] 	| -2.3478813512203796 	| -2.1676139028089594 	| -2.241702334607105
655 	| [103] 	| -1.6503911311551143 	| -1.7840707848335913 	| -1.8163421795503316
656 	| [104] 	| -2.2739651323265764 	| -2.115524242055061 	| -2.1666656643755653
657 	| [102] 	| -2.295486411672545 	| -1.9146203657487308 	| -1.9485091532652947
658 	| [115] 	| -1.7557809569451108 	| -1.600039560018287 	| -1.5589426444325807
659 	| [106] 	| -1.6294467429764807 	| -1.6067656714122616 	| -1.6589706176216839
660 	| [104] 	| -2.1172089042729767 	| -1.952610788406198 	| -1.8590795721812121
661 	| [101] 	| -1.9086967497768628 	| -1.6991190457648273 	| -1.6623790846702218
662 	| [115] 	| -1.680775222747824 	| -1.616849768889588 	| -1.747235021837252
663 	| [106] 	| -2.2628436139856096 	| -2.170953807684436 	| -2.208682950642071
664 	| [102] 	| -1.152030117622985 	| -1.365695878599417 	| -1.3865507032033662
665 	| [103] 	| -1.9481732300748518 	| -1.8547752567715365 	| -1.9229623909671945
666 	| [101] 	| -1.423026260310087 	| -1.3566467744172375 	| -1.2286308100628913
667 	| [106] 	| -2.020231728479478 	| -2.023557142279208 	| -2.027052953630372
668 	| [115] 	| -1.2491456211140455 	| -1.4698496755122816 	| -1.4267701560689836
669 	| [103] 	| -2.379712620087546 	| -1.9950774293709785 	| -2.226202590905711
670 	| [102] 	| -1.8746751017616268 	| -1.9182702293303753 	| -1.7366464484658073
671 	| [104] 	| -1.7274643066100226 	| -1.7527699005769521 	| -1.8019845816952753
672 	| [106] 	| -1.751730503962232 	| -1.741091598130596 	| -1.8047059972581696
673 	| [103] 	| -1.4068375242973896 	| -1.4626627442805837 	| -1.5107536353955844
674 	| [102] 	| -1.91704367396523 	| -1.9394588095885108 	| -2.055902766452153
675 	| [115] 	| -1.8978566122243068 	| -1.7936029450625937 	| -1.8189452135844775
676 	| [104] 	| -0.9699997973952679 	| -1.119905742250531 	| -1.1467984750613063
677 	| [101] 	| -1.8342766487388553 	| -1.7955212130475995 	| -1.6960940388474335
678 	| [103] 	| -1.4833540589910523 	| -1.496975080577385 	| -1.4396595028968835
679 	| [102] 	| -1.444002341676877 	| -1.3628091044128088 	| -1.4606397489714402
680 	| [106] 	| -1.8120386056183961 	| -1.8744335213077536 	| -1.9452738997870238
681 	| [104] 	| -1.0336944871117983 	| -1.2346606077015108 	| -1.2508313986140998
682 	| [101] 	| -1.3130290110857046 	| -1.305326021551443 	| -1.2617200462427725
683 	| [115] 	| -2.196688678686908 	| -2.07889370592229 	| -2.1898354248478604
684 	| [103] 	| -1.8176745292453402 	| -1.8344454430967811 	| -1.8392673068754388
685 	| [102] 	| -1.7865205415243994 	| -1.850816370927738 	| -1.7507888024676217
686 	| [106] 	| -2.0038247846972563 	| -1.8757130642823565 	| -1.7861379544426896
687 	| [115] 	| -1.4121992455057513 	| -1.3882052984482547 	| -1.2292847355487684
688 	| [104] 	| -2.4040385974407616 	| -2.1635262117817433 	| -2.294140168982339
689 	| [101] 	| -2.1120642330679322 	| -2.159001135201741 	| -2.2145313955530215
690 	| [103] 	| -2.4579052001959933 	| -2.2396012789051443 	| -2.1136613165499707
691 	| [106] 	| -0.8783001623454143 	| -0.9930910340264887 	| -0.8446027682778622
692 	| [104] 	| -1.5627113630040057 	| -1.557918234663419 	| -1.6276020859985323
693 	| [115] 	| -2.2276550129510033 	| -2.1140395799641007 	| -1.7989809472491058
694 	| [102] 	| -2.7788022417907703 	| -2.6823204984642404 	| -2.7563105096525344
695 	| [101] 	| -1.0508906617490337 	| -1.2891268855640643 	| -1.3998805458420578
696 	| [106] 	| -1.612080200761337 	| -1.5084379516214792 	| -1.449868976350927
697 	| [103] 	| -1.3713204888478785 	| -1.3676717598843309 	| -1.3553185770118863
698 	| [102] 	| -2.960027685686387 	| -2.5469601487445592 	| -2.559505592468109
699 	| [101] 	| -1.4623485505098486 	| -1.6195210840694656 	| -1.6647963835847952
700 	| [115] 	| -1.159963723912984 	| -1.3395146452329025 	| -1.34047502656828
701 	| [104] 	| -1.4736818518241495 	| -1.3535619174980038 	| -1.35407266968535
702 	| [102] 	| -1.1280747606383912 	| -1.263801568171474 	| -1.2534965727298988
703 	| [103] 	| -1.9259914472694768 	| -1.8226600071550683 	| -1.8536524841621003
704 	| [106] 	| -2.1714502039419474 	| -2.0688502113140115 	| -2.0207998321294562
705 	| [104] 	| -1.3786705199273 	| -1.4148579457523498 	| -1.2818450772892456
706 	| [101] 	| -1.7120734681712058 	| -1.4254644521337458 	| -1.7361937367755704
707 	| [115] 	| -1.795594283174958 	| -1.8305455810184146 	| -1.7061876379282073
708 	| [106] 	| -1.761554049203202 	| -1.7852345957411566 	| -1.8993671148454525
709 	| [104] 	| -1.7850190511285648 	| -1.848193207342487 	| -1.9494923368428265
710 	| [103] 	| -1.8214792915413536 	| -1.8180233747083987 	| -1.773726421765026
711 	| [115] 	| -1.5615148383539605 	| -1.5163071854876518 	| -1.331212256252662
712 	| [102] 	| -2.2301275825252898 	| -2.108121491335503 	| -2.2723791321192826
713 	| [101] 	| -2.4554544475061104 	| -2.3712379051630403 	| -2.474653312779241
714 	| [104] 	| -2.1863239633831557 	| -2.094164146040557 	| -1.9303711289277299
715 	| [115] 	| -0.9975258991327602 	| -1.2755922652809204 	| -1.2924627181018216
716 	| [102] 	| -1.2686787240251034 	| -1.3086527803720536 	| -1.4749054969719544
717 	| [101] 	| -1.6748993403923615 	| -1.5758092628438067 	| -1.3982048650720207
718 	| [103] 	| -0.6500554792074462 	| -0.8143588070717326 	| -1.000855705102805
719 	| [106] 	| -2.606174816976867 	| -2.494105379204882 	| -2.5094688566040393
720 	| [115] 	| -2.1072416203403748 	| -1.9028927775101798 	| -1.9641270098872479
721 	| [102] 	| -0.445736654001776 	| -0.8949665612124093 	| -0.6256277017615514
722 	| [103] 	| -1.160441644264461 	| -1.0907239012605225 	| -1.0839100597199574
723 	| [104] 	| -2.411042791843581 	| -2.4241979997986105 	| -2.4169860480542367
724 	| [106] 	| -1.8403022641270992 	| -1.542325314514448 	| -1.8032480640574482
725 	| [101] 	| -0.7143288703248782 	| -0.7707333837770366 	| -0.8635755988964093
726 	| [115] 	| -2.5409157532480156 	| -2.5985104367201113 	| -2.357897389160102
727 	| [103] 	| -1.7246409589558351 	| -1.733836661351325 	| -1.8379533272995943
728 	| [104] 	| -1.7274404231808627 	| -1.4046397662784473 	| -1.5174847363860402
729 	| [101] 	| -1.7797284690468786 	| -1.8671819771877383 	| -1.8268223546346394
730 	| [106] 	| -1.5089968937165468 	| -1.4198939928705374 	| -1.2851777516993843
731 	| [102] 	| -2.4017018995649204 	| -2.3046034377782965 	| -2.5087760928389606
732 	| [103] 	| -0.944766656374857 	| -1.30631778071941 	| -1.4587575065759335
733 	| [101] 	| -1.636276017002297 	| -1.5527734687660955 	| -1.4563762607502566
734 	| [106] 	| -1.9388464676712425 	| -1.9962893496306995 	| -1.6971172528926664
735 	| [115] 	| -2.260102253632788 	| -2.0368047851682958 	| -2.433901847563595
736 	| [102] 	| -0.7151196870487724 	| -1.1071759370514718 	| -1.2977828779063962
737 	| [104] 	| -0.7542435152441218 	| -0.8612680109268438 	| -0.6176708662663786
738 	| [106] 	| -1.8158746952576368 	| -1.7652048042428434 	| -1.4891512110820821
739 	| [115] 	| -3.497848209131078 	| -3.1578291120223394 	| -3.1376891940641176
740 	| [102] 	| -1.1129217654830936 	| -1.3162255868421093 	| -1.5715452767062017
741 	| [104] 	| -1.5551652971703458 	| -1.5943098354653085 	| -1.334685514842481
742 	| [101] 	| -0.5957269696918128 	| -0.7912764912908136 	| -0.920070863371657
743 	| [103] 	| -2.491171848831639 	| -2.234362825710856 	| -2.0990574506575226
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
5 			| 1 				| 1 					| 1 
------------------ Run 2 Trial 4  (total trials: 10/108) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
744 	| [113] 	| -1.6977446438380377 	| -1.6610405235446324 	| -1.5932321804575955
745 	| [101] 	| -1.9472868745656826 	| -1.7850347749488606 	| -1.7934028800999589
746 	| [105] 	| -2.1192855897565113 	| -1.9525991769320452 	| -1.9176727773799114
747 	| [102] 	| -2.0150073137123288 	| -1.977422415510114 	| -2.010425508801041
748 	| [104] 	| -2.7630543711341526 	| -2.4854264344975614 	| -2.458629325828519
749 	| [106] 	| -0.23973452125830175 	| -0.6915042745717284 	| -0.6611153235754305
750 	| [113] 	| -0.9416866295965318 	| -0.7745304862174536 	| -0.8984313518772755
751 	| [105] 	| -1.6749824533852247 	| -1.942300925076636 	| -2.029481527845704
752 	| [104] 	| -2.4366054056695843 	| -2.183752877196751 	| -2.0209509639733296
753 	| [101] 	| -2.219637121177715 	| -2.0899177006919962 	| -2.192654306346101
754 	| [102] 	| -1.6765135281578634 	| -1.660697000345474 	| -1.633983428907106
755 	| [106] 	| -1.7723060251656793 	| -1.7436104713126577 	| -1.813784077599728
756 	| [113] 	| -0.7339455739492056 	| -0.7997735619881177 	| -0.7664979316788976
757 	| [104] 	| -2.8130201989295722 	| -2.5759086286239143 	| -2.9535032685670783
758 	| [105] 	| -2.0087312452973953 	| -2.1488995198603895 	| -2.0045419583480015
759 	| [102] 	| -1.1635413626866549 	| -1.2279177213537251 	| -1.0906910626271207
760 	| [101] 	| -2.792789771117323 	| -2.476027866403289 	| -2.650884771822665
761 	| [106] 	| -0.7930072330339195 	| -1.003988951592808 	| -0.9606641619462026
762 	| [105] 	| -1.3875841119200514 	| -1.4258056905662926 	| -1.3437328783678615
763 	| [113] 	| -1.5767882346580484 	| -1.5884155276463 	| -1.432448235080219
764 	| [104] 	| -2.6679346334324774 	| -2.5665952926814875 	| -2.779568027174805
765 	| [102] 	| -1.6050930002918227 	| -1.705824644412061 	| -1.6549103443202828
766 	| [106] 	| -0.9912716239281248 	| -1.0622669432670973 	| -1.0220117479853965
767 	| [101] 	| -2.0288409747682934 	| -1.87447432326379 	| -1.928467958759793
768 	| [113] 	| -2.170575056504786 	| -2.2644566012886678 	| -2.2242665403542277
769 	| [104] 	| -2.1689510527967495 	| -1.8936859922505596 	| -1.8774540681164114
770 	| [106] 	| -1.9123242311198754 	| -1.8494789472526993 	| -1.8550366594982513
771 	| [105] 	| -0.9892799652537292 	| -1.1304412454632198 	| -1.0957283988120474
772 	| [101] 	| -1.720543989825787 	| -1.7588939111167978 	| -1.7165541145693188
773 	| [102] 	| -1.714597405192545 	| -1.5803499547893893 	| -1.5782078638349184
774 	| [104] 	| -1.3402258276710293 	| -1.4025421405972591 	| -1.5117256538194737
775 	| [113] 	| -1.3682900375552478 	| -1.3479190182966923 	| -1.3431615602146816
776 	| [101] 	| -2.0606342690910155 	| -1.8380217641620318 	| -1.9286077830012496
777 	| [105] 	| -1.778980404005135 	| -1.8339181790889414 	| -1.9360587657100232
778 	| [106] 	| -1.7347280660707027 	| -1.7339975363253113 	| -1.6077824166737875
779 	| [102] 	| -1.0941886953224604 	| -1.1833380706053838 	| -1.1957289867943823
780 	| [104] 	| -1.2948325307676174 	| -1.4386644401978683 	| -1.588959032353593
781 	| [113] 	| -2.4748313936427135 	| -2.3100626483681133 	| -2.325637289452808
782 	| [106] 	| -2.0665106815321983 	| -1.9170373598239672 	| -2.004051794859248
783 	| [102] 	| -1.8792611082735025 	| -1.6181996783662227 	| -1.6436749693212438
