New log file - 2025-05-26 02:46:34
================================ Calibration ================================
Calibration data filenames: ['P4_S9/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr', 'P4_S9/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr']
------------------------- Preprocessing configurations -------------------------
filter_band: (0.5, 16)
non_eeg_channels: ['EOGvu', 'x_EMGl', 'x_GSR', 'x_Respi', 'x_Pulse', 'x_Optic']
decimate: 10
montage: standard_1020
filter_method: iir
only_eeg: True
tmin: -0.2
tmax: 1
baseline: None
channels_to_discard: ['AF7', 'AF3', 'AF4', 'AF8', 'F5', 'F1', 'F2', 'F6', 'FT7', 'FC3', 'FCz', 'FC4', 'FT8', 'C5', 'C1', 'C2', 'C6', 'TP7', 'CP3', 'CPz', 'CP4', 'TP8', 'P5', 'P1', 'P2', 'P6', 'PO7', 'PO5', 'POz', 'PO6', 'PO8', 'Oz']
channels: ['Fp1', 'Fp2', 'F3', 'F4', 'C3', 'C4', 'P3', 'P4', 'O1', 'O2', 'F7', 'F8', 'T7', 'T8', 'P7', 'P8', 'Fz', 'Cz', 'Pz', 'FC1', 'FC2', 'CP1', 'CP2', 'FC5', 'FC6', 'CP5', 'CP6', 'F9', 'F10', 'P9', 'P10']
fs: 100.0
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
X.shape (epochs, features): (8028, 124)
y.shape (epochs,): (8028,)
----------------------------------------------------------------------
n_calibration_trials: 102
n_calibration_epochs: 8028
with the per-run iteration structure:
[[15 15 15 15 15 15]
 [15 15 15 11  8 15]
 [15 14 15  8 15 10]
 [ 8 12 15 14 15 15]
 [15 12 14 15 15  9]
 [15 13  9 15 13 15]
 [10 10  8  8 12 10]
 [ 8 15  9 15 15 15]
 [ 9 15 15 15  9 15]
 [15 15 15 15 15 15]
 [15 15  8 11 12  9]
 [10 15 15 12 15  9]
 [14 15 15 15 15  8]
 [15 15 15 15 15 15]
 [ 9 14 15 15  9 11]
 [14  9 15  9 15 15]
 [15 15 12 15 10 15]]
Trained all three classifiers on the calibration data.
================================ Online ================================
Online data filenames: ['P4_S10/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block3_Run6.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block4_Run1.vhdr', 'P4_S10/anonymized/auditoryAphasia_6D_350_Block4_Run2.vhdr']
Same preprocessing configurations as for the calibration data
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
----------------------------------------------------------------------
n_online_trials: 120
n_online_epochs 9774
with the per-run iteration structure:
[[15 15 15  8  9 15]
 [15 13  8 13 15 15]
 [ 9  8 12  8 12 15]
 [15 15 15 11 13 11]
 [15 14 13 15 15 15]
 [15 12 15 15  9 15]
 [ 9 14 15 14 15 13]
 [15  8  9  8  9  9]
 [15 15 15 15 15 15]
 [15 12 14 15 13 15]
 [15 15 15 15 15 15]
 [15 15 15 15 15 15]
 [15 12 15 15 11 13]
 [ 9 15 15 15 13 15]
 [15 15 15 15 15  9]
 [15 15 15 15 15 15]
 [15 15 15 15 15 15]
 [13 15 15 12 15 13]
 [15 15 15  9 14 15]
 [ 8 12 15 11 15 15]]
Online simulation starts
Number of online trials: 120, which is 20.0 runs
1490 	| [103] 	| -3.998807597317248 	| -3.4863221755988163 	| -4.122165169782871
1491 	| [101] 	| 0.4984130822084176 	| -0.2600265584449968 	| 0.0601462569274438
1492 	| [106] 	| -2.692849746925013 	| -2.731247735816421 	| -2.7636958707414347
1493 	| [105] 	| -2.890954758244174 	| -2.8355622359971178 	| -2.2220827729518655
1494 	| [104] 	| -2.8874839094126648 	| -2.6028601737404267 	| -3.0048997943815667
1495 	| [103] 	| -5.455393805747224 	| -4.9933682880072805 	| -4.6525079680978925
1496 	| [106] 	| -2.249887816105062 	| -2.2425386335876105 	| -2.086065620097487
1497 	| [105] 	| -4.116848041205483 	| -3.8659025726759464 	| -3.76771191144546
1498 	| [101] 	| -1.611533521427559 	| -1.4067765522109295 	| -1.9968861565012772
1499 	| [112] 	| -1.2325929567884901 	| -0.9194941013838567 	| -0.6869299162833225
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
2 			| 1 				| 1 					| 1 
Updated all three classifiers, this trial is now included in the training set
------------------ Run 4 Trial 3  (total trials: 21/120) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
1500 	| [105] 	| -1.057188762840621 	| -0.788125037198979 	| -0.9922841467988333
1501 	| [111] 	| -1.4189958483419047 	| -1.158003672927754 	| -0.630729292778792
1502 	| [104] 	| -2.774832910465257 	| -2.9582402216194845 	| -3.5952920314953687
1503 	| [102] 	| -2.229729621564359 	| -1.9074540923628407 	| -2.2897042746286416
1504 	| [103] 	| -6.19261177347461 	| -5.979398973304048 	| -6.043777380660141
1505 	| [106] 	| -2.6797562057960698 	| -2.29391892055431 	| -1.4949363473796702
1506 	| [105] 	| -3.6162110913134176 	| -3.4757801724360218 	| -3.2425851874347393
1507 	| [104] 	| -4.471079264920144 	| -4.324165041900101 	| -4.4057117509348735
1508 	| [102] 	| -0.2027976705283141 	| -0.5705170250624128 	| -0.9466375522271354
1509 	| [111] 	| 4.57912436389513 	| 4.084695400399541 	| 4.031342973017575
1510 	| [106] 	| -4.214447810806929 	| -4.002770176377637 	| -4.696007357098624
1511 	| [103] 	| -3.193573166167271 	| -3.211726715537181 	| -3.4874142035646165
1512 	| [105] 	| -0.9719008208153253 	| -0.7064850104399336 	| -0.5608270960220461
1513 	| [111] 	| -1.9165800322857875 	| -2.320853874768839 	| -2.5091965297208847
1514 	| [106] 	| -2.760031084127852 	| -2.339008408846939 	| -2.223965050041409
1515 	| [103] 	| -3.668010347238601 	| -3.428738160408999 	| -3.786140171980088
1516 	| [104] 	| -1.3574950975253113 	| -1.920254195214513 	| -1.4911353752195455
1517 	| [102] 	| -2.508210419748619 	| -2.739361730614475 	| -3.282147175627705
1518 	| [105] 	| -0.9367331879779139 	| -0.8290109279734181 	| -0.5536000187694965
1519 	| [106] 	| -4.211645074474006 	| -3.9394401910108106 	| -3.955373427239845
1520 	| [111] 	| -0.7992761354477267 	| -0.9309262461208045 	| -0.830380582433498
1521 	| [103] 	| -3.1537806789815566 	| -2.871511400969429 	| -3.231979240280129
1522 	| [104] 	| -2.896463899373004 	| -2.7574686131368003 	| -2.301626845815073
1523 	| [102] 	| -0.916279388170584 	| -0.5769076996432134 	| -0.9415214643186802
1524 	| [105] 	| -3.5759559959527896 	| -3.145476187712385 	| -2.817685825492207
1525 	| [103] 	| -3.010418633252996 	| -3.0698406352313556 	| -2.292718274516364
1526 	| [104] 	| -3.061568719946985 	| -3.0600069722161853 	| -2.496936319109163
1527 	| [102] 	| -0.8026457603884776 	| -0.9567147557369455 	| -0.6667715198938146
1528 	| [106] 	| -5.200839060172861 	| -4.79484252022335 	| -4.482797312427984
1529 	| [111] 	| -0.41194242664865977 	| -0.6991575560351619 	| -0.9117577458038528
1530 	| [104] 	| -1.51773246657558 	| -1.6374579046027837 	| -1.7115936195221853
1531 	| [105] 	| -0.4620351344741822 	| -0.45228727700317606 	| -0.16219498706317015
1532 	| [102] 	| -5.2694904659266 	| -4.739491040186095 	| -5.00594086261672
1533 	| [103] 	| -3.8057624459712778 	| -3.634584958426049 	| -3.2883325831763663
1534 	| [106] 	| -3.8216608110317747 	| -3.7595737873870774 	| -2.8252136288707126
1535 	| [111] 	| 2.0654425003868964 	| 1.7021131802617755 	| 1.7955809920242827
1536 	| [102] 	| -1.5431434322718403 	| -1.2159332721682234 	| -1.5097501043395127
1537 	| [105] 	| -5.291826395599992 	| -4.6617055370253215 	| -5.09461914584658
1538 	| [106] 	| -1.9373362766214943 	| -1.7678405443488947 	| -1.9531088671937873
1539 	| [111] 	| 1.1795697006991475 	| 1.0404787848983594 	| 1.6111701141338302
1540 	| [104] 	| -8.308879993365911 	| -7.888270781735015 	| -8.177267525671308
1541 	| [103] 	| -2.1155698304665993 	| -2.310412124053201 	| -2.4191915354762488
1542 	| [102] 	| -1.207867946331096 	| -1.217937357620823 	| -1.3766351367744674
1543 	| [111] 	| -3.672831110114461 	| -3.688764223228367 	| -3.9090249313745375
1544 	| [104] 	| -2.1152867896783896 	| -2.2045785419680346 	| -1.6682660666742841
1545 	| [106] 	| -5.20827516351129 	| -4.84297762751004 	| -4.449638364581385
1546 	| [103] 	| -2.381718670966757 	| -2.449495595608892 	| -2.5603760132900577
1547 	| [105] 	| 0.4844965943561448 	| 0.012849513088522446 	| -0.29742600483831094
1548 	| [111] 	| -3.978472303328539 	| -3.203041807072979 	| -3.6217312020048547
1549 	| [104] 	| -2.526023131600413 	| -2.506529600016687 	| -2.5786651741070576
1550 	| [106] 	| 0.3464814633049196 	| -0.4633644319524901 	| -0.0544947451062997
1551 	| [103] 	| -5.452410331088064 	| -5.057560767134978 	| -4.778997105449772
1552 	| [102] 	| -2.3999883476595 	| -2.349164131742234 	| -2.8125451845518565
1553 	| [105] 	| -2.6967261463550654 	| -2.436005362378537 	| -2.1167748849083328
1554 	| [111] 	| -2.208980946378007 	| -2.274026370441428 	| -2.356456784255048
1555 	| [106] 	| -1.5295084568742556 	| -1.6042764014075805 	| -1.7497224276214858
1556 	| [102] 	| -3.6071507857969323 	| -3.265545547291241 	| -2.8127757879653412
1557 	| [104] 	| -2.3179724324887343 	| -2.100835719217298 	| -2.2716422249924335
1558 	| [103] 	| -2.4816428194807747 	| -2.536101428269376 	| -2.0996756414031017
1559 	| [105] 	| -2.4427746386827813 	| -2.3891435875734977 	| -2.38219353536595
1560 	| [106] 	| -2.966812315982259 	| -2.8236269649284336 	| -3.4834687082556894
1561 	| [104] 	| -1.472916711725384 	| -1.3142030560185982 	| -1.656070957547672
1562 	| [102] 	| -2.9357482205926044 	| -2.607456625059129 	| -2.8645602660560145
1563 	| [103] 	| -4.043083302025681 	| -3.851934813997575 	| -3.6106500895345417
1564 	| [111] 	| -0.8049171746386454 	| -1.2003903793479105 	| -0.4322628723090227
1565 	| [105] 	| -5.430948946529711 	| -5.163264116013202 	| -5.692082717452705
1566 	| [104] 	| -4.375406780522924 	| -4.114182723121251 	| -4.445484704784624
1567 	| [103] 	| -3.0167366042493198 	| -2.686717963989353 	| -2.154517461784602
1568 	| [106] 	| -1.8184525148548705 	| -2.013320369574591 	| -1.2908128031302581
1569 	| [102] 	| -2.996090224243754 	| -3.1604330848372397 	| -3.9386667989975703
1570 	| [105] 	| -3.333674615690115 	| -3.61669265795817 	| -4.047519183501586
1571 	| [111] 	| 2.2244911332552917 	| 1.7612332091311536 	| 2.5105097306682977
1572 	| [104] 	| -3.307571680017702 	| -3.202731137895299 	| -3.6852398975814014
1573 	| [106] 	| -1.4731577634550383 	| -1.6339735245035794 	| -1.1223649144582049
1574 	| [105] 	| -6.065551492941678 	| -5.783110992218065 	| -6.105242899779096
1575 	| [103] 	| -1.2016324665814695 	| -1.0692199746775222 	| -1.245633132365065
1576 	| [102] 	| -1.7480761538385554 	| -1.9996416139557798 	| -2.3004771525451897
1577 	| [111] 	| -0.5304221209764317 	| -0.5006277840919995 	| -0.5058626401565625
1578 	| [106] 	| -3.40948193164903 	| -3.3121564678958775 	| -3.749973520815682
1579 	| [105] 	| -4.660293616279366 	| -4.535656114117725 	| -4.725996105025218
1580 	| [104] 	| -3.3689159216484708 	| -3.5756666756224162 	| -2.842859640545031
1581 	| [111] 	| 0.11510891839336512 	| 0.32564205205249364 	| 0.19547012075145587
1582 	| [103] 	| -3.18610979655108 	| -3.1506806337560604 	| -3.390006113707299
1583 	| [102] 	| -2.266241059758883 	| -2.3976859617865434 	| -2.4279722573204725
1584 	| [106] 	| -4.824137339008727 	| -4.553563105881632 	| -4.246666977439849
1585 	| [105] 	| -2.4431730991961236 	| -2.113696852189385 	| -1.769641003149899
1586 	| [104] 	| -2.7764385461695253 	| -3.149964663680016 	| -2.6288223884702804
1587 	| [103] 	| -4.045463178103768 	| -3.9180756409449433 	| -4.072313259288121
1588 	| [111] 	| -0.004845357034066744 	| -0.029533180895740863 	| -0.2515999220148793
1589 	| [102] 	| -4.064261518104111 	| -4.056282658963264 	| -4.182845959020296
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
1 			| 1 				| 1 					| 1 
Updated all three classifiers, this trial is now included in the training set
------------------ Run 4 Trial 4  (total trials: 22/120) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
1590 	| [104] 	| 0.898797112086176 	| 0.9670941554044843 	| 0.7558137026467717
1591 	| [115] 	| 2.2867552241319524 	| 1.9042318887077987 	| 1.4163402975470185
1592 	| [101] 	| -4.564503986738851 	| -4.291550559993813 	| -5.276012914758126
1593 	| [106] 	| -0.21948672776222766 	| -0.5215044039545416 	| -0.0556775365201187
1594 	| [103] 	| -1.7085221446653824 	| -1.7426443519013324 	| -1.2411547604428623
1595 	| [102] 	| -3.5163530226139263 	| -3.428788966688545 	| -3.922352734210217
1596 	| [101] 	| -2.9639994818648807 	| -2.88518676541742 	| -3.1367297407070023
1597 	| [106] 	| -3.18375776206082 	| -3.019428223423011 	| -2.8333347226408163
1598 	| [103] 	| -0.9514286140080439 	| -1.030476144444299 	| -1.5124438193662535
1599 	| [104] 	| -3.8993860693080116 	| -4.108234860548951 	| -3.7932901169883677
1600 	| [102] 	| -3.3328112303540616 	| -3.3583186760317036 	| -3.5123187051684535
1601 	| [115] 	| 2.3340780852871754 	| 2.012665864913551 	| 2.0797415889365864
1602 	| [103] 	| -2.8969564498228344 	| -2.727885281825972 	| -3.168355370147423
1603 	| [104] 	| -3.6381523014076675 	| -3.63516108110021 	| -2.8233915897893396
1604 	| [102] 	| -2.9436145369394495 	| -2.7803053562607256 	| -3.0970484207396036
1605 	| [115] 	| -0.6539426874716527 	| -0.8381406575009207 	| -1.2106918548321235
1606 	| [101] 	| 0.5645011200519758 	| 0.5905048913323059 	| 0.29065299419124146
1607 	| [106] 	| -1.6075307940881618 	| -1.7038591700618215 	| -1.920188388253013
1608 	| [103] 	| -1.5954176496304286 	| -1.6625069511686532 	| -1.7540353795497716
1609 	| [104] 	| -2.7444673619761404 	| -2.889309191217087 	| -2.4185860657271903
1610 	| [101] 	| -4.220280036452833 	| -4.109355838108889 	| -4.36903336229068
1611 	| [106] 	| -3.178527734113578 	| -3.002195053388534 	| -2.7312803231217555
1612 	| [115] 	| 4.700409252322214 	| 3.8903907544163734 	| 3.7943002851914533
1613 	| [102] 	| -2.5605418894589227 	| -2.61128691061498 	| -3.56475114562406
1614 	| [103] 	| -5.397910290175414 	| -5.153193373094382 	| -5.020659362003306
1615 	| [104] 	| -2.7097495982035706 	| -2.603474561130705 	| -2.266677011241904
1616 	| [106] 	| -4.070610196303562 	| -3.609412552953014 	| -3.1282072308651214
1617 	| [115] 	| 0.9500164513190903 	| 1.3598314372825198 	| 1.1521824802571172
1618 	| [102] 	| -4.120350681625092 	| -3.922664868946955 	| -4.346965857416736
1619 	| [101] 	| 0.8434234319264746 	| 0.3869724727381154 	| 0.4702254172884763
1620 	| [106] 	| -10.194089469644428 	| -9.164986712444477 	| -9.341920855149812
1621 	| [104] 	| -5.244025954923398 	| -5.113266649648363 	| -4.805299513815098
1622 	| [102] 	| -1.476763978589654 	| -1.5103952004990877 	| -1.56958893812348
1623 	| [115] 	| 3.503420253667864 	| 3.2703186921733907 	| 3.4972552337182057
1624 	| [103] 	| -7.377248796649024 	| -7.257631662168675 	| -7.826984605192716
1625 	| [101] 	| -2.253139295881035 	| -2.3320871813453463 	| -2.475095655803268
1626 	| [104] 	| -2.531421732562334 	| -2.4221479312329097 	| -2.092815071052563
1627 	| [115] 	| 1.960094005084244 	| 2.10171596518958 	| 2.529401300852765
1628 	| [103] 	| -8.171498371651289 	| -7.51770740645699 	| -8.070092762210049
1629 	| [101] 	| -3.180587753611167 	| -3.2341835231258607 	| -2.5878337242235046
1630 	| [106] 	| -3.2343877692314087 	| -2.7511925943060995 	| -2.116023798403898
1631 	| [102] 	| -0.4468265436409755 	| -1.1662376110554153 	| -0.6249837976660295
1632 	| [103] 	| -2.9028337782976577 	| -2.6141600502957774 	| -3.649570839861485
1633 	| [101] 	| -4.132282848810098 	| -4.193156539049008 	| -2.8929106850485513
1634 	| [104] 	| -3.624717689463563 	| -3.164554787350012 	| -3.7246333921176844
1635 	| [102] 	| -2.1342499947869564 	| -2.3098121389847357 	| -2.469670511303777
1636 	| [106] 	| -2.5260980994610893 	| -2.3990985632734674 	| -2.0948344987541967
1637 	| [115] 	| 2.4585404482337188 	| 1.954239349057191 	| 2.2800389088452286
1638 	| [103] 	| -6.054461820480562 	| -5.941247928716267 	| -6.408422548445595
1639 	| [101] 	| -1.7035091953517365 	| -1.9212873519743758 	| -1.677416136633357
1640 	| [102] 	| -1.0681332337637488 	| -1.0268877396999123 	| -1.3949107409361299
1641 	| [106] 	| -1.3482574308656625 	| -1.1451387597920755 	| -1.752549079519107
1642 	| [104] 	| -4.778760207703909 	| -4.376562239398027 	| -4.7574578406091526
1643 	| [115] 	| 1.0963013487165227 	| 0.9952183082927499 	| 1.197295089383711
1644 	| [101] 	| -3.496391461547003 	| -3.4334222517547794 	| -4.10392414595111
1645 	| [103] 	| -3.142784965084591 	| -3.308245527219941 	| -2.729383608378093
1646 	| [104] 	| -4.692187685980263 	| -4.9674937409816895 	| -4.12263821582432
1647 	| [115] 	| -1.1311805606276353 	| -1.275742245159623 	| -1.3101782537914697
1648 	| [102] 	| -2.2232103247315593 	| -2.1812446879583804 	| -2.0074420638906485
1649 	| [106] 	| -3.030651545695768 	| -3.2715717724026163 	| -3.4726406148476987
1650 	| [103] 	| -2.199159983932249 	| -1.8860278008138351 	| -1.4299850784894643
1651 	| [115] 	| 0.08763272586603277 	| 0.0072718287686242 	| 0.008829648166271464
1652 	| [101] 	| -6.588426148475001 	| -6.524702460340585 	| -6.791787883779501
1653 	| [102] 	| -3.6129687961447905 	| -3.793842234984833 	| -3.205540778483211
1654 	| [104] 	| -3.1225941457938333 	| -3.103723388473022 	| -2.3458078188284697
1655 	| [106] 	| -0.7645895188932514 	| -0.19135296853774042 	| 0.082305274327575
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
5 			| 5 				| 5 					| 5 
Updated all three classifiers, this trial is now included in the training set
------------------ Run 4 Trial 5  (total trials: 23/120) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
1656 	| [106] 	| -3.40646073526323 	| -3.1655077018447058 	| -3.1103033465467096
1657 	| [102] 	| -4.831523019003116 	| -4.704541479217351 	| -4.18704213346303
1658 	| [101] 	| -1.3737392013400738 	| -1.5310509383871196 	| -2.0191377257661065
1659 	| [105] 	| -0.6565174516618857 	| -0.6911372110222993 	| -0.8819401837301446
1660 	| [114] 	| -0.305912523108518 	| -0.5323627475187522 	| -0.7873602585594752
1661 	| [103] 	| -2.07659110928122 	| -1.9720500594783332 	| -1.9204929320273305
1662 	| [102] 	| -5.819260042646363 	| -5.520957772046318 	| -5.838679815821654
1663 	| [105] 	| -1.9837044238524875 	| -1.9127999460979788 	| -1.1112567878719986
1664 	| [101] 	| -1.4484114520570395 	| -1.576354014584029 	| -1.6899812379361416
1665 	| [106] 	| -4.513032958904651 	| -4.448418338029676 	| -4.315746016703363
1666 	| [114] 	| -2.8503243296861243 	| -2.8214027144708815 	| -2.7648129052418176
1667 	| [103] 	| -2.810406147344679 	| -2.7752952237476585 	| -2.700053787629584
1668 	| [102] 	| -2.6635119162684893 	| -2.349754868143522 	| -2.5214180112227234
1669 	| [101] 	| -0.38315768045967724 	| -0.6079845486860371 	| -0.6186716085178461
1670 	| [106] 	| -4.841413065260284 	| -4.742573503386668 	| -4.913991381485831
1671 	| [105] 	| -0.8382015889657892 	| -1.0472404910061903 	| -0.5997357413801555
1672 	| [103] 	| -2.7311920075975573 	| -3.0497046759252595 	| -2.8441804315106527
1673 	| [114] 	| 2.283329451506486 	| 2.1394187133843223 	| 1.8629557433530834
1674 	| [106] 	| -7.67159656449704 	| -7.346219318381495 	| -7.55074537509158
1675 	| [105] 	| -1.8062153136094645 	| -1.7293627438921588 	| -1.0989683597207995
1676 	| [101] 	| -3.900864943548644 	| -3.5569032890805987 	| -3.870616850739413
1677 	| [102] 	| -1.8208895976108654 	| -1.625269204509459 	| -1.0977116744670545
1678 	| [103] 	| -4.469703993763203 	| -4.331956783022646 	| -4.484013160827072
1679 	| [114] 	| -0.10580295637752934 	| -0.21726317400916484 	| 0.016371729409940694
1680 	| [101] 	| -4.934585284557122 	| -4.9105456932820175 	| -5.32723168862376
1681 	| [102] 	| -2.6872108184217773 	| -2.560164764564001 	| -2.5448518434030825
1682 	| [106] 	| -1.3925959837431918 	| -1.6502285897576823 	| -1.2551246461706134
1683 	| [105] 	| -5.107626034713927 	| -4.73691625499122 	| -4.060983692808938
1684 	| [114] 	| 1.6144089678258102 	| 1.2404160096958274 	| 1.497721742145472
1685 	| [103] 	| -7.209554148936048 	| -6.572487949175178 	| -6.894360293923093
1686 	| [102] 	| -3.5953368922832993 	| -3.4514316591160425 	| -3.4302397489765055
1687 	| [106] 	| -4.231667571028812 	| -3.6694931516673197 	| -3.8282891824767344
1688 	| [114] 	| 5.199343225146045 	| 4.820405929230397 	| 4.418646967457629
1689 	| [105] 	| -5.116843545721527 	| -4.71636494564174 	| -5.428512262818569
1690 	| [101] 	| -2.8390772439370715 	| -3.1202267713654903 	| -2.7088025747965454
1691 	| [103] 	| -2.177526977215461 	| -2.086077843778175 	| -1.871817632924398
1692 	| [106] 	| -2.5687899278580253 	| -2.5416582645687646 	| -2.4844558911475767
1693 	| [102] 	| -1.6292499980564896 	| -1.6702852912545039 	| -1.445238198645123
1694 	| [105] 	| -2.8273438140025084 	| -2.46912435050218 	| -2.813913664760002
1695 	| [103] 	| -2.1743539575598727 	| -2.3748089815679654 	| -2.653863026193034
1696 	| [101] 	| -2.369335115731682 	| -2.581968799861576 	| -2.451447826578933
1697 	| [114] 	| 1.9286360726106584 	| 1.6928204777364035 	| 2.0498460596331882
1698 	| [106] 	| -5.686046961143598 	| -5.725613454223599 	| -7.166458652556822
1699 	| [102] 	| -2.751138588856069 	| -2.4445875781092408 	| -2.3656509174169855
1700 	| [101] 	| -4.503665519055023 	| -3.9395833544637875 	| -4.045395512462809
1701 	| [103] 	| -1.2710414734046926 	| -1.6935337650966815 	| -1.5637729827601756
1702 	| [114] 	| -1.341953463002334 	| -1.7908286140699698 	| -1.6063740741599446
1703 	| [105] 	| -2.2186606613590127 	| -2.2281946719022314 	| -1.979905952408242
1704 	| [101] 	| -3.2494073661210945 	| -3.241774180707725 	| -2.7920942883832334
1705 	| [103] 	| -1.2474092208661403 	| -1.5430515913129321 	| -1.7609580693416294
1706 	| [102] 	| 0.2509061318629269 	| -0.02750545289781714 	| -0.20296731778931076
1707 	| [114] 	| -0.0005362406907618578 	| -0.2333638662874007 	| 0.40726046519547077
1708 	| [106] 	| -3.2694969469522404 	| -3.2613649217653524 	| -3.673201388077365
1709 	| [105] 	| -3.5922360807273837 	| -3.681491144628165 	| -3.5294943878248812
1710 	| [102] 	| -3.1641672180346854 	| -2.862911198604983 	| -3.065500304711623
1711 	| [114] 	| -0.9077441878386228 	| -0.9668118581857739 	| -0.7323821789903677
1712 	| [103] 	| -2.984095327523623 	| -3.0528202458261586 	| -3.0082526907060716
1713 	| [101] 	| -1.3777448014229436 	| -1.408849210327225 	| -1.2015735957846603
1714 	| [105] 	| -3.224187892527273 	| -3.0931963861083935 	| -2.9839107828152622
1715 	| [106] 	| -3.0483464013962562 	| -2.950230314129012 	| -3.3432764794892
1716 	| [103] 	| -1.3422118577542914 	| -1.2621908192981632 	| -1.3538533052758488
1717 	| [102] 	| 0.45124854510953005 	| 0.4096755665140335 	| 0.20853016905504307
1718 	| [105] 	| -5.096562802677486 	| -4.989041025980807 	| -4.868276034336539
1719 	| [106] 	| -2.8286452572803302 	| -2.9707248643866 	| -2.936832799403711
1720 	| [101] 	| -3.050437235440288 	| -2.6455306943116432 	| -3.684591889632589
1721 	| [114] 	| 1.1948203383713438 	| 1.031093124594019 	| 1.403660481009319
1722 	| [102] 	| -2.3510766293258003 	| -2.1572182186357756 	| -2.7127146947289633
1723 	| [106] 	| -5.305188879510393 	| -4.966517784621466 	| -5.0149146792432795
1724 	| [103] 	| -3.221084921013751 	| -3.0237513833461267 	| -2.4577070552009377
1725 	| [101] 	| -1.7066548672270572 	| -1.757194504087768 	| -1.1634752780212572
1726 	| [105] 	| -4.741394516451795 	| -4.449887933698206 	| -4.409704599349959
1727 	| [114] 	| 1.962079786548705 	| 1.8995306177168576 	| 1.610507466928115
1728 	| [103] 	| -3.700126296189461 	| -3.6388827804001704 	| -4.240210441750111
1729 	| [106] 	| -1.577509146123108 	| -1.6760132289000254 	| -1.1667121489918735
1730 	| [105] 	| -3.8615657159181733 	| -3.7930096505629423 	| -3.6881439485248015
1731 	| [101] 	| -1.2171516185063853 	| -1.557449713856523 	| -1.5721101612302892
