New log file - 2025-05-26 02:31:43
================================ Calibration ================================
Calibration data filenames: ['P4_S6/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr', 'P4_S6/anonymized/auditoryAphasia_6D_350_Block3_Run6.vhdr']
------------------------- Preprocessing configurations -------------------------
filter_band: (0.5, 16)
non_eeg_channels: ['EOGvu', 'x_EMGl', 'x_GSR', 'x_Respi', 'x_Pulse', 'x_Optic']
decimate: 10
montage: standard_1020
filter_method: iir
only_eeg: True
tmin: -0.2
tmax: 1
baseline: None
channels_to_discard: ['AF7', 'AF3', 'AF4', 'AF8', 'F5', 'F1', 'F2', 'F6', 'FT7', 'FC3', 'FCz', 'FC4', 'FT8', 'C5', 'C1', 'C2', 'C6', 'TP7', 'CP3', 'CPz', 'CP4', 'TP8', 'P5', 'P1', 'P2', 'P6', 'PO7', 'PO5', 'POz', 'PO6', 'PO8', 'Oz']
channels: ['Fp1', 'Fp2', 'F3', 'F4', 'C3', 'C4', 'P3', 'P4', 'O1', 'O2', 'F7', 'F8', 'T7', 'T8', 'P7', 'P8', 'Fz', 'Cz', 'Pz', 'FC1', 'FC2', 'CP1', 'CP2', 'FC5', 'FC6', 'CP5', 'CP6', 'F9', 'F10', 'P9', 'P10']
fs: 100.0
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
X.shape (epochs, features): (6096, 124)
y.shape (epochs,): (6096,)
----------------------------------------------------------------------
n_calibration_trials: 108
n_calibration_epochs: 6096
with the per-run iteration structure:
[[15 15 15 15 15 15]
 [15  8  8  8  8 15]
 [ 8 15  8  8 10  8]
 [11  8  8  8  8 10]
 [ 8  8  9  8  8  8]
 [ 8 10  8  8  8  8]
 [ 8  8  8 11  8  8]
 [ 8  9  8  8  8  8]
 [ 8  8  8  8  8  8]
 [ 8  8  8  8  8  8]
 [ 9  8  8  8  8 10]
 [ 9  8  8  8  8  8]
 [ 8  9  8 15 15  8]
 [ 8  8  8  8  8  8]
 [ 8  8  8 10 15  8]
 [ 8 15 15  9  8 10]
 [ 8  8 15 15  8  9]
 [ 8  8  8  9 15 15]]
Trained all three classifiers on the calibration data.
================================ Online ================================
Online data filenames: ['P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run6.vhdr']
Same preprocessing configurations as for the calibration data
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
----------------------------------------------------------------------
n_online_trials: 108
n_online_epochs 8970
with the per-run iteration structure:
[[15 12 15 15 15  8]
 [15  8 15 15  9 15]
 [15 15 15 15 15 15]
 [15 15 13 15 15 15]
 [15 15 15 15  8 15]
 [15 15 15 15 15  8]
 [ 8 15 15 15 15 15]
 [12 13 15 15 15 15]
 [15 15  9 15 15 15]
 [ 8 15 10  9 15 15]
 [15 14 15 15 15 13]
 [15 15 15 15 15 15]
 [15 15 15 11  9 15]
 [15 15 15 15  9 15]
 [ 8 15 15 15 15 11]
 [15 15 15 15 15 10]
 [15 15  8 13 15  9]
 [15 15 15 15 15 15]]
Online simulation starts
Number of online trials: 108, which is 18.0 runs
784 	| [116] 	| -1.9188083664650666 	| -2.1143717675539375 	| -2.094336681209211
785 	| [105] 	| -2.386717062800165 	| -2.5787256453919247 	| -2.431556775413586
786 	| [101] 	| -4.648127139237752 	| -4.52521791626438 	| -4.240387908916673
787 	| [102] 	| -4.137426762069057 	| -4.58511986475224 	| -4.362951473472199
788 	| [103] 	| -2.7228170690965476 	| -2.8391863214917685 	| -2.416431283214452
789 	| [116] 	| -1.6349917090855635 	| -1.2270089855764916 	| -0.9624864080012512
790 	| [104] 	| -6.12474020873299 	| -6.272292367783545 	| -7.326457199152284
791 	| [105] 	| -5.291438395785959 	| -5.029186025225982 	| -4.409584106438117
792 	| [101] 	| -0.35309654165137516 	| -0.37447955157019486 	| -0.4612449498027791
793 	| [103] 	| -5.36184881839424 	| -5.455060077666719 	| -4.802754365377319
794 	| [104] 	| -3.6669965841647993 	| -3.5199833361569604 	| -3.650525067602292
795 	| [105] 	| -2.8210678242269087 	| -2.8262218527218668 	| -2.7322524391177456
796 	| [102] 	| -4.017680282889761 	| -3.96758376096634 	| -3.9644065851012265
797 	| [116] 	| -2.9332472295206613 	| -2.934582341388238 	| -2.263263385179794
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
6 			| 6 				| 6 					| 6 
------------------ Run 2 Trial 5  (total trials: 11/108) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
798 	| [113] 	| 1.0153144819488888 	| 0.32894284012480135 	| 0.7435564142397868
799 	| [101] 	| -4.570894209407471 	| -4.371651751211987 	| -4.9288644822321075
800 	| [106] 	| -3.3066312267283586 	| -2.992457329672705 	| -3.415259014571011
801 	| [102] 	| -1.479825604837561 	| -1.8549937405751025 	| -1.6698904933706138
802 	| [104] 	| -3.0612045868668343 	| -2.7708586781344673 	| -2.0740988219405336
803 	| [105] 	| -2.2429456079767864 	| -2.466802471750384 	| -2.3647674477431306
804 	| [106] 	| -4.1120617795914 	| -4.163369896877507 	| -4.2956786485564695
805 	| [102] 	| -4.530732494799577 	| -4.293537036853356 	| -4.502566165725604
806 	| [104] 	| -5.202476584698415 	| -4.898696644134594 	| -4.326660743230002
807 	| [101] 	| -3.9993314702721237 	| -3.734915700680614 	| -2.7004482958573286
808 	| [113] 	| -0.45351682084441647 	| -0.7538713911055148 	| -0.612488494957465
809 	| [105] 	| -3.5590549504506908 	| -3.807352376318022 	| -5.1366258954306145
810 	| [106] 	| -3.9796840174674433 	| -3.61733325578865 	| -3.4383722451758345
811 	| [102] 	| -4.67341712288397 	| -4.426634338001577 	| -4.146746881902608
812 	| [104] 	| -2.2943129981757227 	| -2.15507521474943 	| -1.9166212501895907
813 	| [113] 	| -3.867967154994436 	| -3.8278914580456114 	| -4.5744726395889375
814 	| [105] 	| -3.7672830637541566 	| -3.693755454094025 	| -4.143145656432998
815 	| [101] 	| -2.0375778138690968 	| -2.176892512261023 	| -1.9418179807805425
816 	| [106] 	| -6.71413266531534 	| -6.158522353462655 	| -6.3016014447824835
817 	| [113] 	| 0.9836555488048893 	| 0.3568238220489577 	| 0.1382306708309703
818 	| [105] 	| -1.948408415333629 	| -2.268147774508739 	| -2.825685005959744
819 	| [104] 	| -3.4136583888187535 	| -3.5349487976976053 	| -3.504577691987439
820 	| [101] 	| -7.368718549577155 	| -6.804853430914802 	| -6.872581508232927
821 	| [102] 	| -1.382879192052618 	| -1.8868604730490752 	| -0.830794709710656
822 	| [105] 	| -3.112541809752481 	| -2.746475462207091 	| -2.7588331029649376
823 	| [104] 	| -3.313892398144818 	| -2.9677906236507345 	| -3.0649702606086096
824 	| [101] 	| -2.6460266009531246 	| -2.6670820314864057 	| -2.4244567378234083
825 	| [106] 	| -3.2632028524795302 	| -3.2348664078053773 	| -3.108264128973635
826 	| [113] 	| -0.8569987682184057 	| -0.9656865690719041 	| -1.2056259218174628
827 	| [102] 	| -2.7628741032127353 	| -2.930614331850379 	| -3.6511474339819494
828 	| [105] 	| -4.163718541110608 	| -3.5118486789090175 	| -3.211730204024825
829 	| [106] 	| -3.4012049918771274 	| -3.69685378172548 	| -3.4669961010463846
830 	| [113] 	| -2.2515631524395525 	| -2.3548995609120205 	| -2.786310368707949
831 	| [102] 	| -3.9222214230742063 	| -3.5761510079775314 	| -3.4740229424016595
832 	| [104] 	| -2.671998066213032 	| -2.7753982705871176 	| -2.588215250172147
833 	| [101] 	| -3.6176274066729706 	| -3.5826442967534464 	| -3.281908444009529
834 	| [106] 	| -5.137640597125115 	| -4.930313176887104 	| -4.885575731777528
835 	| [102] 	| -2.72156203011708 	| -2.331263969690643 	| -1.9446729864330596
836 	| [104] 	| -3.060665676624933 	| -2.92372366034384 	| -2.6733516451648565
837 	| [113] 	| -1.276236305063825 	| -1.3181823276447577 	| -1.2921844979721686
838 	| [101] 	| -3.9599588461453132 	| -3.787871951461796 	| -4.185195171509315
839 	| [105] 	| -1.7082868963836781 	| -1.6672966862415601 	| -0.7606238785291939
840 	| [104] 	| -3.306105055820257 	| -3.3773127334046382 	| -3.9310923714635937
841 	| [102] 	| -4.407314837920197 	| -4.378425788422071 	| -4.714673914374242
842 	| [106] 	| -4.187567864378005 	| -4.1055084419791905 	| -3.5271612971092514
843 	| [113] 	| 0.5522501097788504 	| 0.795208167914013 	| 1.1941824392530318
844 	| [105] 	| -3.539302169844516 	| -3.8686178021036017 	| -5.736255332471477
845 	| [101] 	| -3.946868450190011 	| -3.8616330805189465 	| -3.578574017021597
846 	| [104] 	| -4.786457401753473 	| -4.213040098925374 	| -3.576252326903695
847 	| [113] 	| -0.8198578218797352 	| -1.3783487504623468 	| -1.5370371769563935
848 	| [102] 	| -3.357284968510832 	| -3.2189830685965823 	| -3.8278367447991264
849 	| [105] 	| -4.276788649634836 	| -3.788369825631279 	| -3.7053087465963293
850 	| [101] 	| -5.593702876299435 	| -5.691228726997544 	| -5.677125491903417
851 	| [106] 	| -1.8085210584124587 	| -1.9677615815252025 	| -2.4788404080243307
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
3 			| 3 				| 3 					| 3 
------------------ Run 2 Trial 6  (total trials: 12/108) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
852 	| [105] 	| -1.8598749796651315 	| -1.8221818356291737 	| -0.9258733827171952
853 	| [104] 	| -3.3490332971944894 	| -3.315807448404431 	| -3.597839253266017
854 	| [106] 	| -3.950006052277473 	| -4.073761109362089 	| -3.8859907126883932
855 	| [103] 	| -1.862927106434557 	| -1.5809147720145136 	| -1.7131101387372212
856 	| [111] 	| -2.1888594572271707 	| -2.4123840092950934 	| -2.529795671774592
857 	| [102] 	| -2.4913609279670057 	| -2.406691519527617 	| -2.567143921569201
858 	| [106] 	| -2.602056165769627 	| -1.9774954478805358 	| -1.9794484734247717
859 	| [105] 	| -3.9243974872754674 	| -4.659110217139029 	| -4.340601446690165
860 	| [104] 	| -4.543961056190503 	| -3.768697046245534 	| -3.6234215954573368
861 	| [102] 	| -3.5461989946412897 	| -3.5757944080621393 	| -3.730509749461463
862 	| [111] 	| 0.880145871071254 	| 1.0201361258604482 	| 0.6922625438071802
863 	| [103] 	| -2.2637206575679762 	| -2.404286906308976 	| -2.3473095595256876
864 	| [105] 	| -5.144153920098227 	| -4.401244973024558 	| -3.95401212057933
865 	| [102] 	| -5.813469953377753 	| -5.787318105082626 	| -5.550475128461797
866 	| [104] 	| -3.5156118385322657 	| -3.2725168374490643 	| -3.2785786307326763
867 	| [106] 	| 2.4548688177670233 	| 1.8615816699235 	| 2.080296841882956
868 	| [111] 	| -4.5760660676291245 	| -4.169897212839626 	| -5.853618324692752
869 	| [103] 	| -3.1286956418008254 	| -3.1929536417399125 	| -3.0659460163733643
870 	| [104] 	| -3.9537077867077723 	| -3.9074364837431244 	| -3.7242425496126836
871 	| [105] 	| -2.392817164067826 	| -2.113376172482095 	| -2.364598379224505
872 	| [102] 	| -4.05241519399529 	| -3.8358805470141175 	| -4.416503180614925
873 	| [106] 	| -2.498841510970598 	| -2.643858508160916 	| -2.8670284299227156
874 	| [103] 	| -2.725753780197075 	| -2.527645703776747 	| -2.0679802366418905
875 	| [111] 	| -2.521937780587825 	| -2.924528447504309 	| -2.6826587090113097
876 	| [102] 	| -4.583217449699131 	| -4.280262522448271 	| -3.918931270640306
877 	| [105] 	| -2.93267147868061 	| -3.0122053627829493 	| -3.3902649891151366
878 	| [103] 	| -2.1473966769649193 	| -2.7370557307510013 	| -2.917752463696209
879 	| [111] 	| -3.055059220095187 	| -2.955829862190826 	| -2.8374738342408476
880 	| [104] 	| -2.776550872534945 	| -2.900704404300556 	| -3.4084525459460773
881 	| [106] 	| -3.2126284930249818 	| -3.5257348017581913 	| -3.6387352444916305
882 	| [103] 	| -2.127259336208481 	| -2.143898727743888 	| -2.2504743420014743
883 	| [111] 	| -3.5232593060060733 	| -3.133893034847174 	| -3.117433773922041
884 	| [102] 	| -2.3761806029887054 	| -2.425041664834847 	| -3.1201340434047418
885 	| [106] 	| -2.7434271620356783 	| -2.7176278751872265 	| -2.6754879688079978
886 	| [104] 	| -4.734095546056241 	| -4.6584441925694495 	| -4.571642002556413
887 	| [105] 	| -5.089841339185517 	| -4.778599953135291 	| -4.52234120920607
888 	| [111] 	| -1.9339086211311174 	| -1.8475064446554827 	| -1.313097192494627
889 	| [106] 	| -1.4988817401053094 	| -1.7380556418333042 	| -1.8387449110517942
890 	| [104] 	| -3.5329432678575685 	| -3.5019589327918177 	| -3.281224909624679
891 	| [105] 	| -5.6763095795645 	| -5.3345328939120344 	| -5.235388984177187
892 	| [102] 	| -4.903272020413894 	| -4.618202887395482 	| -4.220590884078837
893 	| [103] 	| -1.556281211107682 	| -1.3240830819714693 	| -1.0627542575724602
894 	| [106] 	| 1.3303364618011377 	| 1.3033122317702208 	| 0.8564601558494196
895 	| [104] 	| -5.994732904877265 	| -6.005733034305619 	| -6.4061919142429025
896 	| [111] 	| -0.736430608351184 	| -0.7891025621706285 	| -1.1344465179404044
897 	| [102] 	| -2.3384650009866026 	| -2.1746963252583904 	| -2.5016719826225935
898 	| [105] 	| -4.437338825209336 	| -3.9822331441319574 	| -4.432037515962046
899 	| [103] 	| -4.034657628189847 	| -4.050165952399335 	| -4.017305721187785
900 	| [106] 	| -1.389014729742265 	| -1.6590325672111867 	| -0.6972078858170724
901 	| [102] 	| -3.6692085888644486 	| -3.6056847126231646 	| -3.813510683628494
902 	| [104] 	| -6.686828922424435 	| -6.4333674095465 	| -6.39353183424047
903 	| [103] 	| -4.140475578308669 	| -3.652508136426757 	| -2.678757260441676
904 	| [111] 	| 1.142133119042855 	| 1.0187167112632958 	| 1.1076376029006192
905 	| [105] 	| -2.4887824783438304 	| -2.4157196738530593 	| -3.537405260446622
906 	| [106] 	| -5.779345916391266 	| -5.549267250285586 	| -5.936141909251856
907 	| [103] 	| -4.368942728664127 	| -4.405119138437351 	| -3.8131266849056202
908 	| [111] 	| -4.437036788003772 	| -4.337849398042148 	| -4.241853598773999
909 	| [102] 	| 1.0361729489625349 	| 1.1792118007621495 	| 0.8733954454866965
910 	| [105] 	| -4.316332931025496 	| -4.304764885719008 	| -5.225381256829205
911 	| [104] 	| -4.277665170156314 	| -4.007208327748575 	| -4.414864762668267
912 	| [103] 	| -3.214960821768889 	| -3.065850747283844 	| -2.828644383380464
913 	| [102] 	| -2.6385531372916358 	| -2.6176278617109667 	| -2.528587461439714
914 	| [106] 	| -1.8709511022383292 	| -2.2766748309998315 	| -2.2427814951271747
915 	| [105] 	| -4.282158929034352 	| -3.727419369148321 	| -4.332806793993983
916 	| [111] 	| -1.3209191443934554 	| -1.2893867274105748 	| -0.4385383606992149
917 	| [104] 	| -6.299594824033546 	| -6.0937033626800226 	| -5.832129144867453
918 	| [102] 	| -1.46531068626227 	| -1.4790300633066285 	| -1.6881969139942523
919 	| [103] 	| -2.5509481760032515 	| -2.5154259576891556 	| -1.8323230186599417
920 	| [111] 	| -1.9893442208383236 	| -1.9562143131188656 	| -1.7665314847700273
921 	| [104] 	| -3.698439004926956 	| -3.8391341722235808 	| -3.9167477618445825
922 	| [105] 	| -5.441913743836762 	| -4.942943355933821 	| -5.018510167001863
923 	| [106] 	| -4.430752983187494 	| -3.802239689307152 	| -3.38725746880523
924 	| [102] 	| -3.594496643190026 	| -4.023081589389773 	| -2.3398362584482673
925 	| [104] 	| -3.0283928879557567 	| -3.0938286876872607 	| -3.839297549910693
926 	| [103] 	| -5.048795159632218 	| -4.899235301891902 	| -4.484277832969298
927 	| [105] 	| -3.5768627209624744 	| -3.141329221928558 	| -3.056513484206415
928 	| [106] 	| -4.360010736823955 	| -4.283123361995632 	| -4.005387226632633
929 	| [111] 	| -0.6913684639101194 	| -0.6986920606773523 	| 0.06227311162958693
930 	| [102] 	| -4.234847417477296 	| -3.747659040303247 	| -4.480826188119999
931 	| [104] 	| -3.7707016170455 	| -3.549154802075456 	| -2.5869566598122224
932 	| [103] 	| -3.952250025588544 	| -4.03790875399244 	| -4.213806110084774
933 	| [105] 	| -5.847489738771758 	| -5.615778349615576 	| -5.394847964886931
934 	| [111] 	| 0.5978461921892908 	| 0.6913420544127691 	| 0.9113655665187177
935 	| [106] 	| -3.9612560689505196 	| -4.278669330421686 	| -4.685407670136476
936 	| [104] 	| -5.526003108574974 	| -5.294608908206635 	| -5.295232289124337
937 	| [105] 	| -4.561956083822302 	| -4.3832841216537695 	| -3.778518012360057
938 	| [111] 	| -3.1732150602414517 	| -3.18430489930881 	| -3.0634817749221446
939 	| [102] 	| -4.570618761539906 	| -4.502906416321107 	| -4.278598782324048
940 	| [106] 	| -5.623741999969704 	| -5.182818517541074 	| -5.053751289138743
941 	| [103] 	| -2.275498972862331 	| -2.6687701707450517 	| -2.101169331221981
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
1 			| 1 				| 1 					| 1 
------------------ Run 3 Trial 1  (total trials: 13/108) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
942 	| [105] 	| 3.1603177984183795 	| 3.264760357542966 	| 3.624375306923595
943 	| [104] 	| -1.7200315054415856 	| -1.9110832399887392 	| -2.900222502426413
944 	| [103] 	| -0.34186696195106103 	| -0.5512903844749464 	| -0.8770017870734219
945 	| [101] 	| -3.985595178718491 	| -3.6325762735816904 	| -3.5258805137776417
946 	| [102] 	| -5.286820409605141 	| -5.248484277107401 	| -5.336526575129313
947 	| [116] 	| 2.274412478042949 	| 2.0978582985653818 	| 2.0729567018746984
948 	| [105] 	| -3.6531635268508738 	| -3.3959816243800907 	| -3.6624317917611076
949 	| [103] 	| -4.8894090126829575 	| -4.633175499366969 	| -4.486936549505665
950 	| [104] 	| -4.110782971051615 	| -4.433397661892772 	| -3.8578594452130766
951 	| [116] 	| 0.9705871215006461 	| 0.5179332630756455 	| 0.7700361115959531
952 	| [102] 	| -5.4722113350830455 	| -5.276315308835144 	| -5.036933878712518
953 	| [101] 	| -6.725240311732637 	| -5.863456422533692 	| -5.098845792580234
954 	| [104] 	| -3.8222482354689404 	| -3.5656823563415583 	| -2.9049264464959395
955 	| [103] 	| -3.849325589471535 	| -3.7393060013026127 	| -3.8615212619676247
956 	| [105] 	| -3.4371427252185645 	| -3.3392441702828406 	| -3.3604550250130485
957 	| [116] 	| 0.4963755544316366 	| 0.6039765851464618 	| 1.779261389720051
958 	| [101] 	| -5.143875573680697 	| -5.326497360209853 	| -6.169167786892361
959 	| [102] 	| -5.73040771612856 	| -5.576869262974053 	| -5.578947118295659
960 	| [103] 	| -0.14829304060652015 	| -0.24469916157607807 	| 0.1849398660767223
961 	| [116] 	| 1.0678779269829182 	| 0.9375480396247253 	| 1.0351644255924528
962 	| [105] 	| -5.449381207733666 	| -5.337108095922857 	| -5.553616094724303
963 	| [102] 	| -6.391106522442113 	| -6.50361708428089 	| -6.853216132892206
964 	| [104] 	| -1.5525368675689717 	| -1.4909294460076286 	| -0.605263383169053
965 	| [101] 	| -2.498605158832423 	| -2.566472590415829 	| -2.8893017191792802
966 	| [103] 	| -4.25855312011049 	| -4.146189381026233 	| -4.173056922477709
967 	| [116] 	| -1.758313238718527 	| -1.8607753826613609 	| -1.1866450639703925
968 	| [105] 	| -1.8814702287145497 	| -1.6437676937335353 	| -2.380408841663633
969 	| [101] 	| -4.779394345962601 	| -4.657873074689551 	| -5.19203797817185
970 	| [104] 	| -3.874595899693836 	| -3.5684961181349313 	| -3.2178721431961703
971 	| [102] 	| -2.0800784641453287 	| -2.1957216819083394 	| -2.0832934169119093
972 	| [116] 	| 1.01397258913779 	| 1.4275951407487941 	| 1.1105637146115965
973 	| [103] 	| -2.512640700355024 	| -3.007074434139824 	| -3.704362785192089
974 	| [105] 	| -7.296784065740803 	| -7.0773610878300754 	| -7.453617480654771
975 	| [104] 	| -0.9416835462961681 	| -0.9938765553919273 	| -0.5400853002087525
976 	| [101] 	| -3.3474186371860264 	| -3.5672204132922456 	| -3.828235202131275
977 	| [102] 	| -2.2877547828048117 	| -2.487577909256928 	| -2.7252269530887743
978 	| [105] 	| -1.3236963580946524 	| -1.0624767618392066 	| -0.9809084343864242
979 	| [104] 	| -5.033296519899902 	| -4.996792665863486 	| -5.26078790605655
980 	| [103] 	| -5.582192575227236 	| -5.326301642638773 	| -4.587821862908265
981 	| [116] 	| -0.06687652079566542 	| -0.25224099850807846 	| 0.5987544390245256
982 	| [102] 	| -3.5639009219313813 	| -3.1413390127268905 	| -4.1976903128119964
983 	| [101] 	| -2.896702428051607 	| -2.8826111769814493 	| -2.844014548637765
984 	| [105] 	| -4.27198447930279 	| -4.25432038587512 	| -3.3864704176191687
985 	| [104] 	| -4.190326318293586 	| -3.8496604681034188 	| -3.8316688304305186
986 	| [102] 	| -5.474592322257864 	| -5.149381511488951 	| -4.203873726958113
987 	| [116] 	| 5.610664573696577 	| 5.194473203737814 	| 5.719231058003851
988 	| [101] 	| -6.520549876320903 	| -6.643860673986705 	| -8.089263774647302
989 	| [103] 	| -4.996185394968242 	| -4.447061580487585 	| -3.860272362489447
990 	| [104] 	| -1.4834119797739551 	| -1.2677998243201043 	| -0.44372963324747206
991 	| [105] 	| -4.1586708242067365 	| -3.8777802869768507 	| -3.6105465796637195
992 	| [101] 	| -2.8201008873887576 	| -2.647766502891417 	| -2.637391727269355
993 	| [116] 	| -2.657651797701811 	| -2.7530899290703186 	| -2.6589557727317246
994 	| [103] 	| -7.0563052308785466 	| -6.856282558224763 	| -6.888436044918778
995 	| [102] 	| -3.2592514149142957 	| -2.831672048216304 	| -3.010559639549962
996 	| [101] 	| -1.1602999885373686 	| -0.8117969323132423 	| -0.4788749256045577
997 	| [105] 	| -5.038240508247824 	| -4.892669533987436 	| -4.986381595213326
998 	| [103] 	| -2.947968818905578 	| -2.8490011751278357 	| -2.7521602611174325
999 	| [116] 	| -3.3792599217985075 	| -3.2600955511532725 	| -3.0422566738691126
1000 	| [102] 	| -4.297484411583042 	| -4.919273485677408 	| -4.732755517625545
1001 	| [104] 	| -2.423623229061571 	| -2.1320868382969516 	| -2.7131064343319435
1002 	| [105] 	| -0.6122495150799572 	| -0.9356807124489328 	| -0.4120576922060541
1003 	| [103] 	| -5.2222162938255625 	| -5.512464646001964 	| -5.468201777302773
1004 	| [116] 	| -1.8248404615338087 	| -1.9024875150245784 	| -1.0677401000019302
1005 	| [104] 	| -4.279694162522215 	| -4.097657687981717 	| -4.568864299362305
1006 	| [101] 	| -4.0133358907236865 	| -4.113090083549515 	| -4.01570584951282
1007 	| [102] 	| -4.624815327817271 	| -4.4938044011998155 	| -4.232730049625705
1008 	| [105] 	| -3.5422143227241016 	| -3.6567171501593116 	| -3.4216038730748317
1009 	| [116] 	| 0.8097115945063083 	| 0.972035562259479 	| 0.7201748687123584
1010 	| [104] 	| -4.218206570530365 	| -3.9304930861094967 	| -4.744699658603669
1011 	| [101] 	| -1.9638664788637221 	| -2.33387783927902 	| -1.9883291364004623
1012 	| [103] 	| -3.24562965783484 	| -3.2698005680831854 	| -2.7899844370505567
1013 	| [102] 	| -7.37135260445776 	| -7.010734833941689 	| -6.589291710227319
1014 	| [104] 	| -0.6051867952392969 	| -0.24861530690067912 	| -0.5564930346079349
1015 	| [116] 	| -0.20220414291003097 	| -0.32757696126823266 	| -0.24085459312505408
1016 	| [101] 	| -3.49264222869457 	| -3.276375852810633 	| -3.8597031139278206
1017 	| [102] 	| -4.757726524840451 	| -4.640267556324573 	| -4.963474491442268
1018 	| [105] 	| -0.9531053257274773 	| -1.18477631408922 	| -0.8387164706016471
1019 	| [103] 	| -1.5271098705962602 	| -1.5809211780030705 	| -2.1982451360796667
1020 	| [104] 	| -3.3440070053889634 	| -3.1137687675861954 	| -3.308612882574853
1021 	| [101] 	| -3.4562085998258727 	| -3.6219862975399435 	| -2.9626720697502567
1022 	| [102] 	| -3.1125068142145698 	| -2.760185762143883 	| -2.6192007866761067
1023 	| [116] 	| 0.4055895943003298 	| 0.102762199583319 	| 0.32706495937617086
1024 	| [105] 	| -6.180239873483677 	| -6.170343618267103 	| -6.319665793032534
1025 	| [103] 	| -3.932329973849843 	| -3.800741383923442 	| -3.215372565243974
1026 	| [104] 	| -3.607643796793754 	| -3.5119189125588095 	| -3.2344007782985003
1027 	| [116] 	| 1.0725125961567192 	| 1.1903890552899172 	| 1.4322950629980533
1028 	| [105] 	| -2.331482842300589 	| -2.263762302000994 	| -2.898857901298751
1029 	| [102] 	| -5.639312856460771 	| -5.585370337242556 	| -5.4079612450602585
1030 	| [101] 	| -7.691589512636488 	| -7.524271556106851 	| -7.642379423258363
1031 	| [103] 	| 0.2089734654491795 	| 0.2529267187566582 	| 0.8624957581223627
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
6 			| 6 				| 6 					| 6 
