New log file - 2025-05-26 02:36:24
================================ Calibration ================================
Calibration data filenames: ['P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr', 'P4_S7/anonymized/auditoryAphasia_6D_350_Block3_Run6.vhdr']
------------------------- Preprocessing configurations -------------------------
filter_band: (0.5, 16)
non_eeg_channels: ['EOGvu', 'x_EMGl', 'x_GSR', 'x_Respi', 'x_Pulse', 'x_Optic']
decimate: 10
montage: standard_1020
filter_method: iir
only_eeg: True
tmin: -0.2
tmax: 1
baseline: None
channels_to_discard: ['AF7', 'AF3', 'AF4', 'AF8', 'F5', 'F1', 'F2', 'F6', 'FT7', 'FC3', 'FCz', 'FC4', 'FT8', 'C5', 'C1', 'C2', 'C6', 'TP7', 'CP3', 'CPz', 'CP4', 'TP8', 'P5', 'P1', 'P2', 'P6', 'PO7', 'PO5', 'POz', 'PO6', 'PO8', 'Oz']
channels: ['Fp1', 'Fp2', 'F3', 'F4', 'C3', 'C4', 'P3', 'P4', 'O1', 'O2', 'F7', 'F8', 'T7', 'T8', 'P7', 'P8', 'Fz', 'Cz', 'Pz', 'FC1', 'FC2', 'CP1', 'CP2', 'FC5', 'FC6', 'CP5', 'CP6', 'F9', 'F10', 'P9', 'P10']
fs: 100.0
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
X.shape (epochs, features): (8970, 124)
y.shape (epochs,): (8970,)
----------------------------------------------------------------------
n_calibration_trials: 108
n_calibration_epochs: 8970
with the per-run iteration structure:
[[15 12 15 15 15  8]
 [15  8 15 15  9 15]
 [15 15 15 15 15 15]
 [15 15 13 15 15 15]
 [15 15 15 15  8 15]
 [15 15 15 15 15  8]
 [ 8 15 15 15 15 15]
 [12 13 15 15 15 15]
 [15 15  9 15 15 15]
 [ 8 15 10  9 15 15]
 [15 14 15 15 15 13]
 [15 15 15 15 15 15]
 [15 15 15 11  9 15]
 [15 15 15 15  9 15]
 [ 8 15 15 15 15 11]
 [15 15 15 15 15 10]
 [15 15  8 13 15  9]
 [15 15 15 15 15 15]]
Trained all three classifiers on the calibration data.
================================ Online ================================
Online data filenames: ['P4_S8/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block3_Run6.vhdr', 'P4_S8/anonymized/auditoryAphasia_6D_350_Block4_Run1.vhdr']
Same preprocessing configurations as for the calibration data
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
----------------------------------------------------------------------
n_online_trials: 114
n_online_epochs 9018
with the per-run iteration structure:
[[15 15 15 15 14  8]
 [15 15 15 11 15 15]
 [15 15 15 15 15 15]
 [15 15 15 15 15 15]
 [15 15 15 15 15 15]
 [15 15 15  8 15  9]
 [15 10 14 15 10 15]
 [15 11 15 10 10 15]
 [15 13 12 15 15 15]
 [13 15 15 15 15  8]
 [15 15 12  9 12 13]
 [15 15 13  8 14 15]
 [ 8  9 15 10  8 15]
 [ 8 15 15  8  8  8]
 [11 15 15 14 15  9]
 [13 15  8 10 11 15]
 [ 8 15 13 15 14 15]
 [12  8 15 10 10 15]
 [12 15 15 15 11 15]]
Online simulation starts
Number of online trials: 114, which is 19.0 runs
1856 	| [106] 	| -3.497431585851525 	| -3.1951139506953563 	| -3.393226049773939
1857 	| [101] 	| -1.2380868609816442 	| -1.154464278276311 	| -0.8249033681322602
1858 	| [112] 	| -2.8400088195958064 	| -2.8200507392782654 	| -3.4354988606393007
1859 	| [103] 	| -1.8724138881836652 	| -2.4397096767581212 	| -3.0846571317683837
1860 	| [104] 	| -1.807545980396205 	| -1.7016013900311007 	| -0.8242528975863187
1861 	| [101] 	| -4.121171585974007 	| -3.727387933059773 	| -3.7759100201171307
1862 	| [105] 	| -4.465166343311934 	| -4.513597952544367 	| -4.972765307974464
1863 	| [112] 	| -0.1879151903097105 	| -0.5772394480032279 	| -0.16761749610652887
1864 	| [103] 	| -2.3883321298010296 	| -1.948269883759878 	| -1.5917295988786508
1865 	| [106] 	| -3.9946519729548036 	| -3.5768591052812138 	| -4.397550936721999
1866 	| [101] 	| -0.3039688125892872 	| -0.793489513409591 	| -0.8063220635845131
1867 	| [112] 	| -1.5274615301408967 	| -1.6938200487006942 	| -1.748772386858632
1868 	| [103] 	| -4.073694155454126 	| -3.3334452170482822 	| -3.264858080740174
1869 	| [104] 	| -2.7844605116098533 	| -2.4297602149490896 	| -2.0780605638827465
1870 	| [105] 	| -3.337015869127203 	| -3.1882945040791917 	| -2.5221507541736883
1871 	| [106] 	| -2.53355931653249 	| -2.5736622019733773 	| -2.9129123603386806
1872 	| [112] 	| 1.3427664987940884 	| 1.110081863060541 	| -0.8541856945218185
1873 	| [101] 	| -2.3871103657378585 	| -2.610093013773815 	| -1.9906558159672594
1874 	| [105] 	| -5.122464749777736 	| -5.0317890067218105 	| -4.324290420290231
1875 	| [103] 	| -1.3477626251422126 	| -1.6609640021190137 	| -1.679773233863251
1876 	| [106] 	| 0.006048401602875675 	| -0.45910038957959465 	| -0.563607748829049
1877 	| [104] 	| -0.3697802389147311 	| -0.3654590073138926 	| -0.17176120666323635
1878 	| [101] 	| -7.547049007915027 	| -6.658102045210699 	| -7.046850804029916
1879 	| [105] 	| -0.6282325849096653 	| -0.8888713868953415 	| -0.4028649709341402
1880 	| [106] 	| -1.8466287799201504 	| -1.3805765979670594 	| -1.0662607233179637
1881 	| [104] 	| -3.16952670400188 	| -3.0841720136161586 	| -2.9215465822624878
1882 	| [112] 	| -0.9199519082362784 	| -1.1312189261418442 	| -1.820559829481481
1883 	| [103] 	| -3.3800114501841563 	| -3.4798709707530433 	| -3.4266939940486854
1884 	| [105] 	| -4.308711958216769 	| -3.2718362364535167 	| -3.316246541993984
1885 	| [104] 	| -1.6621064535621035 	| -2.1263306918699123 	| -2.3954083644368738
1886 	| [106] 	| -3.210424118757485 	| -3.0457050937901995 	| -2.7830649377635313
1887 	| [112] 	| -3.546027380791844 	| -3.2130923066253163 	| -2.4144147927969
1888 	| [103] 	| -0.5240581565317661 	| -0.850996286906176 	| -1.2147257487357774
1889 	| [101] 	| -5.182391620711837 	| -4.9395306142863395 	| -5.357998332319572
1890 	| [105] 	| -3.7353456314924927 	| -3.465940502793752 	| -2.930147479359337
1891 	| [112] 	| -1.3492495019324304 	| -1.2787825274225946 	| -1.1706329692485975
1892 	| [106] 	| -3.21860630129204 	| -2.8967835113517495 	| -3.2995758969370823
1893 	| [101] 	| -1.1782138000376723 	| -1.3775548816994605 	| -0.7526645078456076
1894 	| [104] 	| -5.201615131969048 	| -4.387647668056945 	| -4.633415613393497
1895 	| [103] 	| -0.39532527179503063 	| -1.314914696582956 	| -1.2472565452000477
1896 	| [112] 	| -1.2444496949829715 	| -1.6037028543901528 	| -1.6878215873209779
1897 	| [101] 	| -2.9665831878088857 	| -2.408534871947456 	| -2.577926713443537
1898 	| [104] 	| -2.0881554856526536 	| -2.019404379056516 	| -2.5866844416283787
1899 	| [105] 	| -1.9176157437992087 	| -2.129430741184969 	| -1.5776534823131374
1900 	| [103] 	| -4.573697543950301 	| -4.218003054859185 	| -4.013306759692478
1901 	| [106] 	| -1.369006016792911 	| -1.2995189418306654 	| -2.3169270977316896
1902 	| [112] 	| -0.21371221110642002 	| -0.4107827870681138 	| -0.2738551170772454
1903 	| [101] 	| -6.317561279661113 	| -5.482840082545325 	| -5.345372092556326
1904 	| [103] 	| -2.087178586330028 	| -1.6699548481978643 	| -2.3519221762172227
1905 	| [106] 	| -1.1932826015053892 	| -1.3099191618767296 	| -0.9696537692084422
1906 	| [104] 	| -3.3621603824105817 	| -3.1303649830784015 	| -2.2238521512074056
1907 	| [105] 	| -4.1489483335910675 	| -3.452149617976452 	| -3.7081272037788904
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
2 			| 2 				| 2 					| 2 
------------------ Run 4 Trial 5  (total trials: 23/114) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
1908 	| [105] 	| -0.5436982122527785 	| -0.9495001623466395 	| -1.4025052277820695
1909 	| [116] 	| -2.1435526434469407 	| -2.1442497145091304 	| -1.885905225689027
1910 	| [102] 	| -5.518785278880031 	| -4.820448120417856 	| -3.9066794642619422
1911 	| [101] 	| -1.0964001340789036 	| -1.2914967302564537 	| -1.674469277941178
1912 	| [103] 	| -0.20609261983201943 	| -0.8612748804744299 	| -0.9636843868657263
1913 	| [104] 	| -2.337904124185836 	| -1.9836572406138004 	| -1.6880398520911786
1914 	| [105] 	| -3.111704464994336 	| -2.7627539346120815 	| -3.223292254911527
1915 	| [101] 	| -4.010712984088272 	| -3.440151338043122 	| -3.974035285250523
1916 	| [116] 	| -0.12173324122380613 	| -0.05310106256082525 	| 0.7032986409932622
1917 	| [104] 	| -3.2349391073948026 	| -2.8826010352971925 	| -3.3265242090575264
1918 	| [103] 	| -2.494339531356261 	| -2.5253021638143416 	| -2.607408804704792
1919 	| [102] 	| -3.502784786435004 	| -3.30222942731066 	| -3.087953555813305
1920 	| [116] 	| -2.847700499175253 	| -2.45896120821886 	| -2.775934603280348
1921 	| [101] 	| -0.4496501111758009 	| -0.6457381517622824 	| -1.5477716787915232
1922 	| [104] 	| 0.08740920580042832 	| -0.23655791457760467 	| -0.343998512621171
1923 	| [103] 	| -4.629634729227504 	| -4.392697091824672 	| -4.849962760753448
1924 	| [102] 	| -2.8299162296189686 	| -3.1741474344434595 	| -3.4706255621167097
1925 	| [105] 	| -0.6945871801632992 	| -1.0271181406707317 	| -0.5487882867593629
1926 	| [101] 	| -3.5697302232247266 	| -3.1235608399101804 	| -2.823994700605459
1927 	| [103] 	| -1.5779054554503817 	| -1.728807462495535 	| -2.1166758347848904
1928 	| [116] 	| -0.3081275692523846 	| -0.6938299361117473 	| -0.5282286063606134
1929 	| [102] 	| -4.682019486053555 	| -4.214747461241602 	| -4.249073147644052
1930 	| [104] 	| -1.580800535243588 	| -2.063407875828096 	| -2.1149237883556466
1931 	| [105] 	| -1.6340459925182202 	| -1.5475912572900046 	| -2.1221585656410418
1932 	| [101] 	| -1.7362228099320278 	| -1.6361177331018106 	| -1.17203416947572
1933 	| [116] 	| -2.700375840672906 	| -2.326806406074235 	| -2.2002203050883478
1934 	| [102] 	| -1.3940826617110322 	| -1.9200379306337125 	| -1.8323664246759395
1935 	| [103] 	| -4.791462079921887 	| -4.534692642209368 	| -3.763382989522659
1936 	| [105] 	| -1.9341277158106212 	| -1.9449168148329656 	| -2.0585904700282702
1937 	| [104] 	| -1.0046478946617519 	| -1.2489269533893532 	| -1.410029265848678
1938 	| [102] 	| -0.25812257726403853 	| -0.5494923069232927 	| -0.8653698805824261
1939 	| [103] 	| -4.436174565608534 	| -3.91553779605767 	| -3.4563985400294586
1940 	| [105] 	| -3.423620732953056 	| -2.9632591097944507 	| -3.151561545907729
1941 	| [101] 	| -1.8451779275620601 	| -1.8549324113488077 	| -2.0777845088624263
1942 	| [104] 	| 0.8818012854548676 	| 0.3832554220871507 	| -0.05847910791907074
1943 	| [116] 	| -4.609984812231139 	| -4.2135461207378855 	| -3.682038109608043
1944 	| [103] 	| -2.59021129876198 	| -2.6604065929720004 	| -2.8871581257956995
1945 	| [105] 	| -2.178533907409464 	| -1.8754711352187865 	| -2.0530463435224267
1946 	| [101] 	| -4.9708186294641745 	| -4.301258018302519 	| -3.488462624492923
1947 	| [116] 	| 0.013160516921843612 	| -0.4518111289354261 	| -0.2828041912091224
1948 	| [104] 	| -2.656106846956479 	| -2.951526885717043 	| -3.37218007365296
1949 	| [102] 	| -2.9180365443814495 	| -2.8993874902546493 	| -2.158190190909149
1950 	| [105] 	| -3.337550759095076 	| -2.6000387954087616 	| -2.8438472668427632
1951 	| [103] 	| -1.2701307285939736 	| -1.2384283974595247 	| -1.527965153957434
1952 	| [104] 	| -1.5218037981431973 	| -1.8820312729728705 	| -0.8748645585375376
1953 	| [101] 	| -5.610528639753973 	| -4.896516318344352 	| -5.117195346866117
1954 	| [116] 	| -1.078647751579567 	| -1.5276174167282375 	| -1.9903456896366958
1955 	| [102] 	| -3.4184161950417096 	| -3.051061314798113 	| -2.081453618558049
1956 	| [105] 	| -3.7292404076015355 	| -3.1056517387254226 	| -3.5354624136587876
1957 	| [101] 	| -1.6169760960171775 	| -1.8924351299000404 	| -2.1053974522554495
1958 	| [104] 	| -0.38933954997143916 	| -0.7184993007637153 	| -0.810818477061312
1959 	| [116] 	| -3.7119820672392336 	| -3.1952913738797077 	| -3.4214609056598775
1960 	| [102] 	| -3.063026353958444 	| -2.787097835925184 	| -3.183801988454408
1961 	| [103] 	| -3.4900357706993654 	| -3.0233310003908738 	| -2.9659431761452217
1962 	| [105] 	| -3.0584838692532763 	| -2.837398933117166 	| -1.7832081185398785
1963 	| [104] 	| -0.9080475571554065 	| -0.5559824074694784 	| -1.5876689729538396
1964 	| [116] 	| -0.9401767780975547 	| -1.4588177843384056 	| -1.2505262220161284
1965 	| [103] 	| -4.290828540468969 	| -3.7511203308819376 	| -3.2800915685578294
1966 	| [102] 	| -4.656258151560094 	| -4.258127001694264 	| -4.241260602529963
1967 	| [101] 	| -1.187275389055665 	| -1.5902835042801144 	| -1.764380783980192
1968 	| [116] 	| 0.042105699530297525 	| -0.15483004589468097 	| 0.46240419212218975
1969 	| [104] 	| -4.560636247158102 	| -4.125219112561396 	| -3.942978812277489
1970 	| [102] 	| -0.8894786694591126 	| -1.3262000263802562 	| -1.546229400686236
1971 	| [103] 	| -2.158985889060455 	| -2.073173417363485 	| -2.0934478707393134
1972 	| [101] 	| -3.669446855153394 	| -3.498806773994176 	| -3.164009814395332
1973 	| [105] 	| -1.12462259471118 	| -1.303159426985655 	| -1.947017871352059
1974 	| [116] 	| 0.10520897735433143 	| -0.1272033681887379 	| 0.532045268861826
1975 	| [104] 	| -4.1742182629838 	| -3.620637426478045 	| -4.470727498576172
1976 	| [103] 	| -2.354954370507212 	| -2.3549150025394567 	| -3.355647561388602
1977 	| [101] 	| 0.8031782112519226 	| 0.07246785916589937 	| 0.4087290943783246
1978 	| [105] 	| 0.3021751800765422 	| -0.059706263078608934 	| 0.9710205655743833
1979 	| [102] 	| -2.5925276412167384 	| -2.5640649270816884 	| -2.6597902282593773
1980 	| [103] 	| -3.7797699058420937 	| -3.496728485199208 	| -4.4214136411055
1981 	| [101] 	| -1.7501522974511317 	| -1.7729518111257465 	| -1.6667153633361373
1982 	| [116] 	| -2.6918586403705436 	| -2.4767512267467424 	| -2.248516347125809
1983 	| [105] 	| -1.239182510259162 	| -1.3487779725937052 	| -2.2830068569763364
1984 	| [104] 	| -0.9444706885471548 	| -0.8528380871977124 	| -0.31937478287778936
1985 	| [102] 	| -4.994914348368114 	| -4.917848258983657 	| -4.7753608828487915
1986 	| [101] 	| -0.5055878026216523 	| -1.0921184869017035 	| -1.2288829837895006
1987 	| [105] 	| -3.1459562259805622 	| -2.9956094344026 	| -3.03367809405213
1988 	| [116] 	| -1.228522833428565 	| -0.7620928143693191 	| -0.6816589391455656
1989 	| [104] 	| -2.6926781817301073 	| -2.443051370174408 	| -3.0744285750541107
1990 	| [103] 	| -2.2720564169540127 	| -2.617212780472343 	| -2.9812380921427364
1991 	| [102] 	| -3.282209861657108 	| -3.147487853012335 	| -2.475959457028894
1992 	| [116] 	| 0.37629748330891477 	| 0.6159321406455445 	| 0.9060509026178512
1993 	| [105] 	| -6.1866765509099535 	| -5.734948132062369 	| -5.898729957987298
1994 	| [103] 	| -3.1939165308109034 	| -3.2444417239653776 	| -2.5930911946647477
1995 	| [101] 	| 2.3810058786873833 	| 2.670575741854497 	| 2.127489763500133
1996 	| [104] 	| -6.196341511242218 	| -6.506081308996553 	| -7.434105680099298
1997 	| [102] 	| -2.185125839572598 	| -2.282843825630433 	| -0.6671344878777301
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
6 			| 6 				| 6 					| 6 
------------------ Run 4 Trial 6  (total trials: 24/114) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
1998 	| [103] 	| -2.6747040242569624 	| -2.803307531886169 	| -2.3540808708415457
1999 	| [102] 	| -2.4238446763509 	| -2.101267889648499 	| -1.9824742547933383
2000 	| [104] 	| 0.6864963688250114 	| 0.36866414451314977 	| 0.037221295630032264
2001 	| [111] 	| -3.626293880356253 	| -3.7351501347294387 	| -3.4623597873920717
2002 	| [106] 	| -3.274728021754292 	| -2.661134704102614 	| -1.6969687874369501
2003 	| [105] 	| -2.962569994698824 	| -2.862862992263968 	| -3.198368035343349
2004 	| [102] 	| -1.7648347951659258 	| -1.7446939539186814 	| -1.901002018760707
2005 	| [104] 	| -4.120974027887472 	| -3.6148639702448637 	| -3.062126515956937
2006 	| [111] 	| 0.4187083012212378 	| 0.3758730982242229 	| 0.12363113721715824
2007 	| [105] 	| -0.40603113973082117 	| -0.46066736531398655 	| -1.413640217420773
2008 	| [106] 	| -4.299686538026911 	| -3.9924574948538147 	| -3.6268080473355773
2009 	| [103] 	| -5.784165867608836 	| -5.538872717497767 	| -5.403167556400013
2010 	| [102] 	| -0.27117676851266115 	| -0.39104769245115967 	| -1.0244765613429443
2011 	| [105] 	| 0.12089525235666887 	| -0.18040973623203627 	| -0.30960358584808323
2012 	| [106] 	| -4.36640169336928 	| -3.970931553095669 	| -2.805056889711035
2013 	| [104] 	| -1.9801373949810446 	| -2.184445052335247 	| -2.557733356946802
2014 	| [103] 	| -3.4194056589789037 	| -3.6991945673624884 	| -3.5728733636728136
2015 	| [111] 	| -3.1964450870814436 	| -2.5318089657587763 	| -1.230192148212176
2016 	| [106] 	| -2.88603755465504 	| -2.8161978452407217 	| -3.8368468187846587
2017 	| [104] 	| -2.1144905582671596 	| -1.9422245682835406 	| -2.3768354446349744
2018 	| [105] 	| -2.605022326669193 	| -2.659887471092255 	| -1.8862491140964548
2019 	| [103] 	| -4.779685482446398 	| -3.9848956176886476 	| -3.7042878640178825
2020 	| [111] 	| -2.283870958988747 	| -2.4548272111780753 	| -2.9806309144672354
2021 	| [102] 	| -2.7224540470684 	| -2.8955343332799934 	| -2.163269339369839
2022 	| [105] 	| -2.5071943608899354 	| -2.1507597578755435 	| -1.7153052124161698
2023 	| [103] 	| -0.6319884822102044 	| -0.8524452555183077 	| -1.338211252050602
2024 	| [106] 	| -3.241430842963778 	| -3.262432488133957 	| -3.1170351377720884
2025 	| [102] 	| -5.777749510112517 	| -5.49195981420568 	| -4.960637135193066
2026 	| [104] 	| -1.8347617289651135 	| -1.3996078703812436 	| -1.509010245492016
2027 	| [111] 	| 0.39352185533337103 	| -0.010755868265984514 	| 0.007023898379999838
2028 	| [105] 	| -0.7008713116070759 	| -0.6524024551583207 	| -1.6220124847464066
2029 	| [106] 	| -4.370268059070105 	| -3.9095550473749006 	| -3.89126455879924
2030 	| [102] 	| -4.282897632800386 	| -4.2816154554789785 	| -5.077832180090018
2031 	| [111] 	| 0.2689864865083682 	| 0.23392791134632995 	| 1.3009878984841259
2032 	| [104] 	| -3.7562971562342766 	| -3.472260044857148 	| -3.7670815704894327
2033 	| [103] 	| -2.485183363475201 	| -2.8417320567763285 	| -3.792518222684315
2034 	| [102] 	| -0.9597818514581391 	| -0.8731089205862079 	| -0.28800224857685186
2035 	| [106] 	| -3.1694711686273647 	| -2.308962275339972 	| -1.9608229805928628
2036 	| [105] 	| -3.213356568295586 	| -3.184638358588892 	| -3.8110328972608203
2037 	| [111] 	| -1.822285847826702 	| -2.0051930803785947 	| -2.0900903455878455
2038 	| [103] 	| -0.8770604407970175 	| -0.7383244651306111 	| -0.4661333720286072
2039 	| [104] 	| -2.9734234638479675 	| -2.763897340636161 	| -2.6382581983793454
2040 	| [102] 	| -1.11245018400461 	| -1.353866387586958 	| -1.6015347278630565
2041 	| [105] 	| -2.6421616060826274 	| -2.876454552111832 	| -2.8979208350693035
2042 	| [106] 	| -4.049701833653766 	| -3.2992121216233254 	| -2.7598090673280598
2043 	| [104] 	| -0.4041079710342572 	| -0.8138691180155293 	| -1.2671901014806437
2044 	| [103] 	| -3.076920713302634 	| -3.1495425417270964 	| -2.9364935666459417
2045 	| [111] 	| -1.0258641982055527 	| -1.4268944394099898 	| -1.3506425156951414
2046 	| [105] 	| -2.973395221009781 	| -2.575468145261813 	| -2.4139100023437177
2047 	| [104] 	| -1.4326328997606488 	| -1.9817681350028193 	| -1.5952979581711906
2048 	| [103] 	| -2.1797655217186684 	| -2.466445030395125 	| -2.231155216217948
2049 	| [111] 	| -5.48893256959381 	| -4.4738694633664835 	| -4.2029757060618484
2050 	| [102] 	| -3.2474234284599426 	| -2.830535745423797 	| -3.3751036338818223
2051 	| [106] 	| -1.118850185091088 	| -1.1760334823510235 	| -0.960831374407357
2052 	| [103] 	| -2.4785742942754787 	| -2.3129093958049123 	| -1.961112691014042
2053 	| [104] 	| -2.9523419377044235 	| -2.937200357494535 	| -3.2090865237535993
2054 	| [105] 	| -1.7125838805374993 	| -1.8057804119374228 	| -1.875740428245162
2055 	| [106] 	| -3.930288269598044 	| -3.7842106001249096 	| -3.77081052685998
2056 	| [102] 	| -1.093105467289677 	| -1.2239525778238227 	| -1.3747820069104537
2057 	| [111] 	| -3.772059778194632 	| -3.57572083869446 	| -3.1659283765674844
2058 	| [103] 	| -0.5497202389289981 	| -0.9184001033449063 	| -0.5975080692273701
2059 	| [106] 	| -5.001233352899485 	| -4.678664007384466 	| -4.783614752063487
2060 	| [105] 	| -2.445176677690408 	| -2.4304095794628653 	| -2.3184999401317556
2061 	| [104] 	| -0.7279347249761483 	| -0.9548117975959773 	| -0.895226150310824
2062 	| [111] 	| -1.9698779038935377 	| -1.6531800628377327 	| -1.5748654811582814
2063 	| [102] 	| -1.7261684174624592 	| -1.844629522561364 	| -1.2037606824980946
2064 	| [106] 	| -7.610412989582845 	| -6.732572691204599 	| -7.484899080751867
2065 	| [104] 	| 0.651619346199162 	| -0.4912198122140681 	| -0.7735235985929253
2066 	| [111] 	| -5.488536472435506 	| -4.212995021014105 	| -3.484986707682041
2067 	| [103] 	| -2.437588548595575 	| -1.9185675870217354 	| -1.205868774519295
2068 	| [105] 	| -2.2725054564500846 	| -2.736305655145406 	| -3.1191201608171837
2069 	| [102] 	| -7.277000820302902 	| -7.331454263531024 	| -7.7396190950958035
2070 	| [111] 	| -1.3636347603503038 	| -1.9133956560831205 	| -0.08111723332981935
2071 	| [106] 	| -5.071591181445827 	| -4.527335473385582 	| -4.173190729125847
2072 	| [105] 	| -0.8698508754742547 	| -1.4324074736956265 	| -1.4298655445940422
2073 	| [103] 	| -3.6035369702053637 	| -4.344182449213507 	| -2.7508811848025987
2074 	| [102] 	| -5.606837459273871 	| -4.803844095364611 	| -5.03381947471328
2075 	| [104] 	| -1.1682085890882261 	| -0.43277250238084397 	| -0.8565871790757011
2076 	| [105] 	| 2.202265227419792 	| 1.077365687742613 	| 1.6335942867113726
2077 	| [106] 	| -5.125382633043135 	| -4.450057490793517 	| -5.9326273135247485
2078 	| [111] 	| -2.020001288743554 	| -2.755290183937019 	| -1.778047846419148
2079 	| [104] 	| 0.36973420079365393 	| 0.9141703687067504 	| 1.9151145359606716
2080 	| [103] 	| -1.973821148058281 	| -2.0758677704515116 	| -4.18129258006139
2081 	| [102] 	| -2.6116135245781398 	| -2.3815021532563723 	| -3.1672808059984523
2082 	| [111] 	| 1.0409230272296321 	| 1.760792717490745 	| 1.7081723652653866
2083 	| [105] 	| -2.831266503527315 	| -2.9293524097914068 	| -4.530507966798092
2084 	| [103] 	| -0.3652548352830438 	| -0.7822081218624821 	| -1.2319291052582013
2085 	| [102] 	| -4.182161403000968 	| -4.514043775587198 	| -3.5037463106806346
2086 	| [106] 	| -4.98864812840511 	| -4.1427924978858925 	| -3.448198120914326
2087 	| [104] 	| -4.147164754152005 	| -3.5848380568568015 	| -3.828260726095927
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
1 			| 5 				| 4 					| 1 
------------------ Run 5 Trial 1  (total trials: 25/114) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
2088 	| [102] 	| -0.2088533276182707 	| -0.5884089460100936 	| -0.11998318480486359
2089 	| [106] 	| -4.8574192274707055 	| -4.155739826295746 	| -4.114181895032599
2090 	| [103] 	| -2.0724151775593933 	| -2.2251752433086374 	| -2.6151227789041043
2091 	| [104] 	| -2.187734620344562 	| -2.4908916015871307 	| -2.3139158726545617
2092 	| [111] 	| -1.0524516582135766 	| -0.6465626442966017 	| -0.5291842840332254
2093 	| [105] 	| -2.1500528322255 	| -2.231476339066772 	| -2.699561532707585
2094 	| [106] 	| -0.612086115623478 	| -0.8348816013279501 	| -0.5083523140126414
2095 	| [104] 	| -3.4722266971940514 	| -2.834375343250519 	| -3.0504172755096746
2096 	| [103] 	| -1.0982534838094113 	| -1.3910120450451207 	| -1.5567052761546216
2097 	| [105] 	| -0.82182778367239 	| -0.9879968169175666 	| -0.9476359868136206
